fid,iid,rep,best_budget
18,1,12,850
18,1,13,850
18,1,14,650
18,1,15,1000
18,1,16,800
18,1,17,400
18,1,18,850
18,1,19,650
18,2,0,1000
18,2,1,600
18,2,2,800
18,2,3,550
18,2,4,600
18,2,5,850
18,2,6,800
18,2,7,500
18,2,8,1000
18,2,9,500
18,2,10,800
18,2,11,900
18,2,12,800
18,2,13,750
18,2,14,600
18,2,15,550
18,2,16,800
18,2,17,900
18,2,18,550
18,2,19,750
18,3,0,550
18,3,1,900
18,3,2,600
18,3,3,350
18,3,4,850
18,3,5,950
18,3,6,800
18,3,7,900
18,3,8,800
18,3,9,600
18,3,10,500
18,3,11,450
18,3,12,500
18,3,13,650
18,3,14,450
18,3,15,550
18,3,16,750
18,3,17,500
18,3,18,550
18,3,19,1000
18,4,0,1000
18,4,1,550
18,4,2,500
18,4,3,700
18,4,4,750
18,4,5,950
18,4,6,650
18,4,7,550
18,4,8,1000
18,4,9,550
18,4,10,650
18,4,11,1000
18,4,12,850
18,4,13,950
18,4,14,800
18,4,15,1000
18,4,16,600
18,4,17,550
18,4,18,550
18,4,19,1000
18,5,0,550
18,5,1,650
18,5,2,800
18,5,3,500
18,5,4,750
18,5,5,700
18,5,6,8
18,5,7,400
18,5,8,850
18,5,9,800
18,5,10,350
18,5,11,800
18,5,12,600
18,5,13,700
18,5,14,400
18,5,15,850
18,5,16,750
18,5,17,600
18,5,18,950
18,5,19,850
19,1,0,24
19,1,1,250
19,1,2,900
19,1,3,300
19,1,4,550
19,1,5,650
19,1,6,450
19,1,7,550
19,1,8,88
19,1,9,250
19,1,10,96
19,1,11,200
19,1,12,600
19,1,13,800
19,1,14,40
19,1,15,750
19,1,16,150
19,1,17,350
19,1,18,900
19,1,19,100
19,2,0,88
19,2,1,200
19,2,2,450
19,2,3,200
19,2,4,550
19,2,5,250
19,2,6,650
19,2,7,24
19,2,8,300
19,2,9,750
19,2,10,100
19,2,11,850
19,2,12,56
19,2,13,40
19,2,14,200
19,2,15,900
19,2,16,700
19,2,17,400
19,2,18,800
19,2,19,96
19,3,0,400
19,3,1,8
19,3,2,150
19,3,3,750
19,3,4,900
19,3,5,700
19,3,6,600
19,3,7,96
19,3,8,850
19,3,9,300
19,3,10,100
19,3,11,300
19,3,12,200
19,3,13,100
19,3,14,900
19,3,15,100
19,3,16,150
19,3,17,300
19,3,18,350
19,3,19,150
19,4,0,900
19,4,1,400
19,4,2,40
19,4,3,100
19,4,4,850
19,4,5,200
19,4,6,850
19,4,7,150
19,4,8,500
19,4,9,800
19,4,10,550
19,4,11,200
19,4,12,850
19,4,13,100
19,4,14,250
19,4,15,950
19,4,16,900
19,4,17,850
19,4,18,350
19,4,19,800
19,5,0,200
19,5,1,200
19,5,2,650
19,5,3,450
19,5,4,150
19,5,5,250
19,5,6,900
19,5,7,200
19,5,8,650
19,5,9,900
19,5,10,250
19,5,11,300
19,5,12,100
19,5,13,88
19,5,14,850
19,5,15,150
19,5,16,850
19,5,17,32
19,5,18,500
19,5,19,400
20,1,0,8
20,1,1,500
20,1,2,8
20,1,3,16
20,1,4,16
20,1,5,64
20,1,6,16
20,1,7,1000
20,1,8,24
20,1,9,32
20,1,10,16
20,1,11,200
20,1,12,250
20,1,13,96
20,1,14,32
20,1,15,400
20,1,16,200
20,1,17,200
20,1,18,150
20,1,19,150
20,2,0,100
20,2,1,200
20,2,2,1000
20,2,3,300
20,2,4,350
20,2,5,1000
20,2,6,200
20,2,7,16
20,2,8,250
20,2,9,350
20,2,10,16
20,2,11,100
20,2,12,250
20,2,13,350
20,2,14,150
20,2,15,150
20,2,16,40
20,2,17,150
20,2,18,750
20,2,19,150
20,3,0,600
20,3,1,100
20,3,2,100
20,3,3,8
20,3,4,150
20,3,5,300
20,3,6,40
20,3,7,100
20,3,8,1000
20,3,9,100
20,3,10,150
20,3,11,100
20,3,12,56
20,3,13,200
20,3,14,8
20,3,15,250
20,3,16,650
20,3,17,72
20,3,18,250
20,3,19,150
20,4,0,8
20,4,1,200
20,4,2,250
20,4,3,100
20,4,4,96
20,4,5,250
20,4,6,700
20,4,7,750
20,4,8,64
20,4,9,450
20,4,10,64
20,4,11,200
20,4,12,700
20,4,13,56
20,4,14,500
20,4,15,8
20,4,16,300
20,4,17,150
20,4,18,400
20,4,19,300
20,5,0,550
20,5,1,450
20,5,2,150
20,5,3,16
20,5,4,250
20,5,5,200
20,5,6,32
20,5,7,550
20,5,8,88
20,5,9,350
20,5,10,72
20,5,11,100
20,5,12,600
20,5,13,8
20,5,14,150
20,5,15,48
20,5,16,150
20,5,17,700
20,5,18,300
20,5,19,400
21,1,0,1000
21,1,1,1000
21,1,2,1000
21,1,3,1000
21,1,4,24
21,1,5,1000
21,1,6,1000
21,1,7,1000
21,1,8,1000
21,1,9,100
21,1,10,1000
21,1,11,700
21,1,12,650
21,1,13,1000
21,1,14,16
21,1,15,1000
21,1,16,1000
21,1,17,1000
21,1,18,550
21,1,19,1000
21,2,0,1000
21,2,1,1000
21,2,2,96
21,2,3,1000
21,2,4,1000
21,2,5,1000
21,2,6,1000
21,2,7,300
21,2,8,96
21,2,9,1000
21,2,10,1000
21,2,11,1000
21,2,12,32
21,2,13,200
21,2,14,1000
21,2,15,1000
21,2,16,1000
21,2,17,700
21,2,18,48
21,2,19,1000
21,3,0,8
21,3,1,1000
21,3,2,1000
21,3,3,1000
21,3,4,300
21,3,5,1000
21,3,6,1000
21,3,7,1000
21,3,8,48
21,3,9,450
21,3,10,1000
21,3,11,650
21,3,12,700
21,3,13,1000
21,3,14,24
21,3,15,1000
21,3,16,550
21,3,17,1000
21,3,18,8
21,3,19,1000
21,4,0,1000
21,4,1,350
21,4,2,100
21,4,3,550
21,4,4,1000
21,4,5,1000
21,4,6,48
21,4,7,650
21,4,8,1000
21,4,9,650
21,4,10,24
21,4,11,1000
21,4,12,300
21,4,13,1000
21,4,14,1000
21,4,15,56
21,4,16,1000
21,4,17,1000
21,4,18,1000
21,4,19,80
21,5,0,300
21,5,1,1000
21,5,2,64
21,5,3,8
21,5,4,650
21,5,5,1000
21,5,6,1000
21,5,7,96
21,5,8,1000
21,5,9,1000
21,5,10,1000
21,5,11,24
21,5,12,8
21,5,13,1000
21,5,14,32
21,5,15,400
21,5,16,1000
21,5,17,1000
21,5,18,80
21,5,19,16
22,1,0,16
22,1,1,1000
22,1,2,900
22,1,3,1000
22,1,4,1000
22,1,5,1000
22,1,6,48
22,1,7,72
22,1,8,80
22,1,9,950
22,1,10,1000
22,1,11,1000
22,1,12,48
22,1,13,1000
22,1,14,16
22,1,15,16
22,1,16,1000
22,1,17,1000
22,1,18,48
22,1,19,1000
22,2,0,100
22,2,1,1000
22,2,2,1000
22,2,3,24
22,2,4,1000
22,2,5,16
22,2,6,1000
22,2,7,72
22,2,8,1000
22,2,9,1000
22,2,10,24
22,2,11,40
22,2,12,1000
22,2,13,1000
22,2,14,1000
22,2,15,800
22,2,16,1000
22,2,17,400
22,2,18,1000
22,2,19,1000
22,3,0,32
22,3,1,16
22,3,2,700
22,3,3,900
22,3,4,1000
22,3,5,80
22,3,6,1000
22,3,7,1000
22,3,8,550
22,3,9,1000
22,3,10,16
22,3,11,650
22,3,12,350
22,3,13,32
22,3,14,1000
22,3,15,350
22,3,16,1000
22,3,17,1000
22,3,18,1000
22,3,19,550
22,4,0,450
22,4,1,800
22,4,2,900
22,4,3,800
22,4,4,48
22,4,5,1000
22,4,6,1000
22,4,7,1000
22,4,8,450
22,4,9,350
22,4,10,800
22,4,11,1000
22,4,12,80
22,4,13,1000
22,4,14,24
22,4,15,1000
22,4,16,750
22,4,17,1000
22,4,18,600
22,4,19,24
22,5,0,72
22,5,1,8
22,5,2,1000
22,5,3,1000
22,5,4,48
22,5,5,24
22,5,6,550
22,5,7,40
22,5,8,24
22,5,9,1000
22,5,10,550
22,5,11,1000
22,5,12,1000
22,5,13,1000
22,5,14,1000
22,5,15,1000
22,5,16,1000
22,5,17,1000
22,5,18,96
22,5,19,750
23,1,0,800
23,1,1,40
23,1,2,88
23,1,3,40
23,1,4,850
23,1,5,500
23,1,6,500
23,1,7,800
23,1,8,650
23,1,9,650
23,1,10,950
23,1,11,1000
23,1,12,1000
23,1,13,600
23,1,14,550
23,1,15,8
23,1,16,88
23,1,17,700
23,1,18,750
23,1,19,56
23,2,0,650
23,2,1,24
23,2,2,1000
23,2,3,700
23,2,4,900
23,2,5,750
23,2,6,600
23,2,7,450
23,2,8,16
23,2,9,300
23,2,10,900
23,2,11,600
23,2,12,96
23,2,13,350
23,2,14,850
23,2,15,56
23,2,16,550
23,2,17,1000
23,2,18,700
23,2,19,550
23,3,0,450
23,3,1,950
23,3,2,250
23,3,3,100
23,3,4,1000
23,3,5,40
23,3,6,1000
23,3,7,750
23,3,8,550
23,3,9,550
23,3,10,850
23,3,11,700
23,3,12,850
23,3,13,100
23,3,14,350
23,3,15,250
23,3,16,64
23,3,17,900
23,3,18,1000
23,3,19,100
23,4,0,600
23,4,1,750
23,4,2,850
23,4,3,750
23,4,4,550
23,4,5,950
23,4,6,700
23,4,7,550
23,4,8,500
23,4,9,900
23,4,10,1000
23,4,11,350
23,4,12,900
23,4,13,850
23,4,14,600
23,4,15,1000
23,4,16,600
23,4,17,700
23,4,18,200
23,4,19,88
23,5,0,800
23,5,1,800
23,5,2,750
23,5,3,900
23,5,4,800
23,5,5,550
23,5,6,800
23,5,7,40
23,5,8,88
23,5,9,800
23,5,10,48
23,5,11,650
23,5,12,800
23,5,13,1000
23,5,14,750
23,5,15,550
23,5,16,950
23,5,17,48
23,5,18,650
23,5,19,150
24,1,0,400
24,1,1,900
24,1,2,900
24,1,3,900
24,1,4,350
24,1,5,450
24,1,6,350
24,1,7,900
24,1,8,900
24,1,9,800
24,1,10,250
24,1,11,500
24,1,12,750
24,1,13,8
24,1,14,650
24,1,15,550
24,1,16,100
24,1,17,850
24,1,18,300
24,1,19,450
24,2,0,600
24,2,1,900
24,2,2,900
24,2,3,900
24,2,4,850
24,2,5,900
24,2,6,100
24,2,7,750
24,2,8,650
24,2,9,850
24,2,10,350
24,2,11,550
24,2,12,100
24,2,13,500
24,2,14,500
24,2,15,250
24,2,16,900
24,2,17,450
24,2,18,450
24,2,19,950
24,3,0,500
24,3,1,450
24,3,2,400
24,3,3,750
24,3,4,450
24,3,5,600
24,3,6,300
24,3,7,950
24,3,8,800
24,3,9,250
24,3,10,300
24,3,11,900
24,3,12,650
24,3,13,900
24,3,14,850
24,3,15,900
24,3,16,800
24,3,17,900
24,3,18,750
24,3,19,900
24,4,0,750
24,4,1,300
24,4,2,900
24,4,3,900
24,4,4,700
24,4,5,900
24,4,6,900
24,4,7,450
24,4,8,800
24,4,9,350
24,4,10,750
24,4,11,900
24,4,12,900
24,4,13,750
24,4,14,100
24,4,15,750
24,4,16,450
24,4,17,300
24,4,18,900
24,4,19,550
24,5,0,950
24,5,1,900
24,5,2,850
24,5,3,700
24,5,4,450
24,5,5,80
24,5,6,300
24,5,7,900
24,5,8,850
24,5,9,650
24,5,10,600
24,5,11,900
24,5,12,500
24,5,13,100
24,5,14,450
24,5,15,350
24,5,16,350
24,5,17,200
24,5,18,900
24,5,19,900
