fid,iid,rep,budget,algorithm,precision
1,1,1,350,MLSL,0.0
1,1,1,350,Non-elitist,0.0
1,1,1,350,PSO,2.6073e-06
1,1,1,350,Elitist,0.0
1,1,1,400,BFGS,0.0
1,1,1,400,DE,0.0
1,1,1,400,MLSL,0.0
1,1,1,400,Non-elitist,0.0
1,1,1,400,PSO,5.267e-07
1,1,1,400,Elitist,0.0
1,1,1,450,BFGS,0.0
1,1,1,450,DE,0.0
1,1,1,450,MLSL,0.0
1,1,1,450,Non-elitist,0.0
1,1,1,450,PSO,1.1237e-06
1,1,1,450,Elitist,0.0
1,1,1,500,BFGS,0.0
1,1,1,500,DE,0.0
1,1,1,500,MLSL,0.0
1,1,1,500,Non-elitist,0.0
1,1,1,500,PSO,1.105e-07
1,1,1,500,Elitist,0.0
1,1,1,550,BFGS,0.0
1,1,1,550,DE,0.0
1,1,1,550,MLSL,0.0
1,1,1,550,Non-elitist,0.0
1,1,1,550,PSO,1.1e-08
1,1,1,550,Elitist,0.0
1,1,1,600,BFGS,0.0
1,1,1,600,DE,0.0
1,1,1,600,MLSL,0.0
1,1,1,600,Non-elitist,0.0
1,1,1,600,PSO,1.1e-09
1,1,1,600,Elitist,0.0
1,1,1,650,BFGS,0.0
1,1,1,650,DE,0.0
1,1,1,650,MLSL,0.0
1,1,1,650,Non-elitist,0.0
1,1,1,650,PSO,2e-10
1,1,1,650,Elitist,0.0
1,1,1,700,BFGS,0.0
1,1,1,700,DE,0.0
1,1,1,700,MLSL,0.0
1,1,1,700,Non-elitist,0.0
1,1,1,700,PSO,1e-10
1,1,1,700,Elitist,0.0
1,1,1,750,BFGS,0.0
1,1,1,750,DE,0.0
1,1,1,750,MLSL,0.0
1,1,1,750,Non-elitist,0.0
1,1,1,750,PSO,0.0
1,1,1,750,Elitist,0.0
1,1,1,800,BFGS,0.0
1,1,1,800,DE,0.0
1,1,1,800,MLSL,0.0
1,1,1,800,Non-elitist,0.0
1,1,1,800,PSO,0.0
1,1,1,800,Elitist,0.0
1,1,1,850,BFGS,0.0
1,1,1,850,DE,0.0
1,1,1,850,MLSL,0.0
1,1,1,850,Non-elitist,0.0
1,1,1,850,PSO,0.0
1,1,1,850,Elitist,0.0
1,1,1,900,BFGS,0.0
1,1,1,900,DE,0.0
1,1,1,900,MLSL,0.0
1,1,1,900,Non-elitist,0.0
1,1,1,900,PSO,0.0
1,1,1,900,Elitist,0.0
1,1,1,950,BFGS,0.0
1,1,1,950,DE,0.0
1,1,1,950,MLSL,0.0
1,1,1,950,Non-elitist,0.0
1,1,1,950,PSO,0.0
1,1,1,950,Elitist,0.0
1,1,1,1000,BFGS,0.0
1,1,1,1000,DE,0.0
1,1,1,1000,MLSL,0.0
1,1,1,1000,Non-elitist,0.0
1,1,1,1000,PSO,0.0
1,1,1,1000,Elitist,0.0
1,1,2,50,BFGS,0.0
1,1,2,50,DE,0.0
1,1,2,50,MLSL,0.0
1,1,2,50,Non-elitist,0.0
1,1,2,50,PSO,3.925e-07
1,1,2,50,Elitist,0.0
1,1,2,100,BFGS,0.0
1,1,2,100,DE,0.0
1,1,2,100,MLSL,0.0
1,1,2,100,Non-elitist,0.0
1,1,2,100,PSO,3.2566e-06
1,1,2,100,Elitist,0.0
1,1,2,150,BFGS,0.0
1,1,2,150,DE,0.0
1,1,2,150,MLSL,0.0
1,1,2,150,Non-elitist,0.0
1,1,2,150,PSO,1.0172e-06
1,1,2,150,Elitist,0.0
1,1,2,200,BFGS,0.0
1,1,2,200,DE,0.0
1,1,2,200,MLSL,0.0
1,1,2,200,Non-elitist,0.0
1,1,2,200,PSO,1.86e-06
1,1,2,200,Elitist,0.0
1,1,2,250,BFGS,0.0
1,1,2,250,DE,0.0
1,1,2,250,MLSL,0.0
1,1,2,250,Non-elitist,0.0
1,1,2,250,PSO,7.1978e-06
1,1,2,250,Elitist,0.0
1,1,2,300,BFGS,0.0
1,1,2,300,DE,0.0
1,1,2,300,MLSL,0.0
1,1,2,300,Non-elitist,0.0
1,1,2,300,PSO,9.1717e-06
1,1,2,300,Elitist,0.0
1,1,2,350,BFGS,0.0
1,1,2,350,DE,0.0
1,1,2,350,MLSL,0.0
1,1,2,350,Non-elitist,0.0
1,1,2,350,PSO,6.0912e-06
1,1,2,350,Elitist,0.0
1,1,2,400,BFGS,0.0
1,1,2,400,DE,0.0
1,1,2,400,MLSL,0.0
1,1,2,400,Non-elitist,0.0
1,1,2,400,PSO,2.926e-06
1,1,2,400,Elitist,0.0
1,1,2,450,BFGS,0.0
1,1,2,450,DE,0.0
1,1,2,450,MLSL,0.0
1,1,2,450,Non-elitist,0.0
1,1,2,450,PSO,1.9565e-06
1,1,2,450,Elitist,0.0
1,1,2,500,BFGS,0.0
1,1,2,500,DE,0.0
1,1,2,500,MLSL,0.0
1,1,2,500,Non-elitist,0.0
1,1,2,500,PSO,6.226e-07
1,1,2,500,Elitist,0.0
1,1,2,550,BFGS,0.0
1,1,2,550,DE,0.0
1,1,2,550,MLSL,0.0
1,1,2,550,Non-elitist,0.0
1,1,2,550,PSO,9.38e-08
1,1,2,550,Elitist,0.0
1,1,2,600,BFGS,0.0
1,1,2,600,DE,0.0
1,1,2,600,MLSL,0.0
1,1,2,600,Non-elitist,0.0
1,1,2,600,PSO,7.07e-08
1,1,2,600,Elitist,0.0
1,1,2,650,BFGS,1e-10
1,1,2,650,DE,0.0
1,1,2,650,MLSL,0.0
1,1,2,650,Non-elitist,0.0
1,1,2,650,PSO,4.8e-09
1,1,2,650,Elitist,0.0
1,1,2,700,BFGS,0.0
1,1,2,700,DE,0.0
1,1,2,700,MLSL,0.0
1,1,2,700,Non-elitist,0.0
1,1,2,700,PSO,1.1e-09
1,1,2,700,Elitist,0.0
1,1,2,750,BFGS,0.0
1,1,2,750,DE,0.0
1,1,2,750,MLSL,2e-10
1,1,2,750,Non-elitist,0.0
1,1,2,750,PSO,2e-10
1,1,2,750,Elitist,0.0
1,1,2,800,BFGS,0.0
1,1,2,800,DE,0.0
1,1,2,800,MLSL,0.0
1,1,2,800,Non-elitist,0.0
1,1,2,800,PSO,0.0
1,1,2,800,Elitist,0.0
1,1,2,850,BFGS,0.0
1,1,2,850,DE,0.0
1,1,2,850,MLSL,0.0
1,1,2,850,Non-elitist,0.0
1,1,2,850,PSO,0.0
1,1,2,850,Elitist,0.0
1,1,2,900,BFGS,0.0
1,1,2,900,DE,0.0
1,1,2,900,MLSL,0.0
1,1,2,900,Non-elitist,0.0
1,1,2,900,PSO,0.0
1,1,2,900,Elitist,0.0
1,1,2,950,BFGS,0.0
1,1,2,950,DE,0.0
1,1,2,950,MLSL,0.0
1,1,2,950,Non-elitist,0.0
1,1,2,950,PSO,0.0
1,1,2,950,Elitist,0.0
1,1,2,1000,BFGS,0.0
1,1,2,1000,DE,0.0
1,1,2,1000,MLSL,0.0
1,1,2,1000,Non-elitist,0.0
1,1,2,1000,PSO,0.0
1,1,2,1000,Elitist,0.0
1,1,3,50,BFGS,0.0
1,1,3,50,DE,0.0
1,1,3,50,MLSL,0.0
1,1,3,50,Non-elitist,0.0
1,1,3,50,PSO,4.1047e-06
1,1,3,50,Elitist,0.0
1,1,3,100,BFGS,0.0
1,1,3,100,DE,0.0
1,1,3,100,MLSL,0.0
1,1,3,100,Non-elitist,0.0
1,1,3,100,PSO,6.658e-07
1,1,3,100,Elitist,0.0
1,1,3,150,BFGS,0.0
1,1,3,150,DE,0.0
1,1,3,150,MLSL,0.0
1,1,3,150,Non-elitist,0.0
1,1,3,150,PSO,8.348e-07
1,1,3,150,Elitist,0.0
1,1,3,200,BFGS,0.0
1,1,3,200,DE,0.0
1,1,3,200,MLSL,0.0
1,1,3,200,Non-elitist,0.0
1,1,3,200,PSO,5.534e-07
1,1,3,200,Elitist,0.0
1,1,3,250,BFGS,0.0
1,1,3,250,DE,0.0
1,1,3,250,MLSL,0.0
1,1,3,250,Non-elitist,0.0
1,1,3,250,PSO,7.614e-07
1,1,3,250,Elitist,0.0
1,1,3,300,BFGS,0.0
1,1,3,300,DE,0.0
1,1,3,300,MLSL,0.0
1,1,3,300,Non-elitist,0.0
1,1,3,300,PSO,1.003e-06
1,1,3,300,Elitist,0.0
1,1,3,350,BFGS,0.0
1,1,3,350,DE,0.0
1,1,3,350,MLSL,0.0
1,1,3,350,Non-elitist,0.0
1,1,3,350,PSO,8.3472e-06
1,1,3,350,Elitist,0.0
1,1,3,400,BFGS,0.0
1,1,3,400,DE,0.0
1,1,3,400,MLSL,0.0
1,1,3,400,Non-elitist,0.0
1,1,3,400,PSO,7.1855e-06
1,1,3,400,Elitist,0.0
1,1,3,450,BFGS,0.0
1,1,3,450,DE,0.0
1,1,3,450,MLSL,0.0
1,1,3,450,Non-elitist,0.0
1,1,3,450,PSO,8.037e-07
1,1,3,450,Elitist,0.0
1,1,3,500,BFGS,0.0
1,1,3,500,DE,0.0
1,1,3,500,MLSL,0.0
1,1,3,500,Non-elitist,0.0
1,1,3,500,PSO,8.13e-08
1,1,3,500,Elitist,0.0
1,1,3,550,BFGS,0.0
1,1,3,550,DE,0.0
1,1,3,550,MLSL,0.0
1,1,3,550,Non-elitist,0.0
1,1,3,550,PSO,7.73e-08
1,1,3,550,Elitist,0.0
1,1,3,600,BFGS,0.0
1,1,3,600,DE,0.0
1,1,3,600,MLSL,0.0
1,1,3,600,Non-elitist,0.0
1,1,3,600,PSO,2.36e-08
1,1,3,600,Elitist,0.0
1,1,3,650,BFGS,0.0
1,1,3,650,DE,0.0
1,1,3,650,MLSL,0.0
1,1,3,650,Non-elitist,0.0
1,1,3,650,PSO,4.3e-09
1,1,3,650,Elitist,0.0
1,1,3,700,BFGS,0.0
1,1,3,700,DE,0.0
1,1,3,700,MLSL,0.0
1,1,3,700,Non-elitist,0.0
1,1,3,700,PSO,2e-10
1,1,3,700,Elitist,0.0
1,1,3,750,BFGS,0.0
1,1,3,750,DE,0.0
1,1,3,750,MLSL,2e-10
1,1,3,750,Non-elitist,0.0
1,1,3,750,PSO,2e-10
1,1,3,750,Elitist,0.0
1,1,3,800,BFGS,0.0
1,1,3,800,DE,0.0
1,1,3,800,MLSL,0.0
1,1,3,800,Non-elitist,0.0
1,1,3,800,PSO,0.0
1,1,3,800,Elitist,0.0
1,1,3,850,BFGS,0.0
1,1,3,850,DE,0.0
1,1,3,850,MLSL,0.0
1,1,3,850,Non-elitist,0.0
1,1,3,850,PSO,0.0
1,1,3,850,Elitist,0.0
1,1,3,900,BFGS,0.0
1,1,3,900,DE,0.0
1,1,3,900,MLSL,0.0
1,1,3,900,Non-elitist,0.0
1,1,3,900,PSO,0.0
1,1,3,900,Elitist,0.0
1,1,3,950,BFGS,0.0
1,1,3,950,DE,0.0
1,1,3,950,MLSL,0.0
1,1,3,950,Non-elitist,0.0
1,1,3,950,PSO,0.0
1,1,3,950,Elitist,0.0
1,1,3,1000,BFGS,0.0
1,1,3,1000,DE,0.0
1,1,3,1000,MLSL,0.0
1,1,3,1000,Non-elitist,0.0
1,1,3,1000,PSO,0.0
1,1,3,1000,Elitist,0.0
1,1,4,50,BFGS,0.0
1,1,4,50,DE,0.0
1,1,4,50,MLSL,0.0
1,1,4,50,Non-elitist,0.0
1,1,4,50,PSO,1.1554e-06
1,1,4,50,Elitist,0.0
1,1,4,100,BFGS,0.0
1,1,4,100,DE,0.0
1,1,4,100,MLSL,0.0
1,1,4,100,Non-elitist,0.0
1,1,4,100,PSO,5.315e-07
1,1,4,100,Elitist,0.0
1,1,4,150,BFGS,0.0
1,1,4,150,DE,0.0
1,1,4,150,MLSL,0.0
1,1,4,150,Non-elitist,0.0
1,1,4,150,PSO,1.8394e-06
1,1,4,150,Elitist,0.0
1,1,4,200,BFGS,0.0
1,1,4,200,DE,0.0
1,1,4,200,MLSL,0.0
1,1,4,200,Non-elitist,0.0
1,1,4,200,PSO,9.1866e-06
1,1,4,200,Elitist,0.0
1,1,4,250,BFGS,0.0
1,1,4,250,DE,0.0
1,1,4,250,MLSL,0.0
1,1,4,250,Non-elitist,0.0
1,1,4,250,PSO,3.016e-07
1,1,4,250,Elitist,0.0
1,1,4,300,BFGS,0.0
1,1,4,300,DE,0.0
1,1,4,300,MLSL,0.0
1,1,4,300,Non-elitist,0.0
1,1,4,300,PSO,3.6212e-06
1,1,4,300,Elitist,0.0
1,1,4,350,BFGS,0.0
1,1,4,350,DE,0.0
1,1,4,350,MLSL,0.0
1,1,4,350,Non-elitist,0.0
1,1,4,350,PSO,5.5783e-06
1,1,4,350,Elitist,0.0
1,1,4,400,BFGS,0.0
1,1,4,400,DE,0.0
1,1,4,400,MLSL,0.0
1,1,4,400,Non-elitist,0.0
1,1,4,400,PSO,7.459e-06
1,1,4,400,Elitist,0.0
1,1,4,450,BFGS,0.0
1,1,4,450,DE,0.0
1,1,4,450,MLSL,0.0
1,1,4,450,Non-elitist,0.0
1,1,4,450,PSO,1.2238e-06
1,1,4,450,Elitist,0.0
1,1,4,500,BFGS,0.0
1,1,4,500,DE,0.0
1,1,4,500,MLSL,0.0
1,1,4,500,Non-elitist,0.0
1,1,4,500,PSO,4.114e-07
1,1,4,500,Elitist,0.0
1,1,4,550,BFGS,0.0
1,1,4,550,DE,0.0
1,1,4,550,MLSL,0.0
1,1,4,550,Non-elitist,0.0
1,1,4,550,PSO,2.81e-08
1,1,4,550,Elitist,0.0
1,1,4,600,BFGS,0.0
1,1,4,600,DE,0.0
1,1,4,600,MLSL,0.0
1,1,4,600,Non-elitist,0.0
1,1,4,600,PSO,2.64e-08
1,1,4,600,Elitist,0.0
1,1,4,650,BFGS,0.0
1,1,4,650,DE,0.0
1,1,4,650,MLSL,0.0
1,1,4,650,Non-elitist,0.0
1,1,4,650,PSO,6.7e-09
1,1,4,650,Elitist,0.0
1,1,4,700,BFGS,0.0
1,1,4,700,DE,0.0
1,1,4,700,MLSL,0.0
1,1,4,700,Non-elitist,0.0
1,1,4,700,PSO,2.1e-09
1,1,4,700,Elitist,0.0
1,1,4,750,BFGS,0.0
1,1,4,750,DE,0.0
1,1,4,750,MLSL,2e-10
1,1,4,750,Non-elitist,0.0
1,1,4,750,PSO,2e-10
1,1,4,750,Elitist,0.0
1,1,4,800,BFGS,0.0
1,1,4,800,DE,0.0
1,1,4,800,MLSL,0.0
1,1,4,800,Non-elitist,0.0
1,1,4,800,PSO,0.0
1,1,4,800,Elitist,0.0
1,1,4,850,BFGS,0.0
1,1,4,850,DE,0.0
1,1,4,850,MLSL,0.0
1,1,4,850,Non-elitist,0.0
1,1,4,850,PSO,0.0
1,1,4,850,Elitist,0.0
1,1,4,900,BFGS,0.0
1,1,4,900,DE,0.0
1,1,4,900,MLSL,0.0
1,1,4,900,Non-elitist,0.0
1,1,4,900,PSO,0.0
1,1,4,900,Elitist,0.0
1,1,4,950,BFGS,0.0
1,1,4,950,DE,0.0
1,1,4,950,MLSL,0.0
1,1,4,950,Non-elitist,0.0
1,1,4,950,PSO,0.0
1,1,4,950,Elitist,0.0
1,1,4,1000,BFGS,0.0
1,1,4,1000,DE,0.0
1,1,4,1000,MLSL,0.0
1,1,4,1000,Non-elitist,0.0
1,1,4,1000,PSO,0.0
1,1,4,1000,Elitist,0.0
1,1,5,50,BFGS,0.0
1,1,5,50,DE,0.0
1,1,5,50,MLSL,0.0
1,1,5,50,Non-elitist,0.0
1,1,5,50,PSO,3.2655e-06
1,1,5,50,Elitist,0.0
1,1,5,100,BFGS,0.0
1,1,5,100,DE,0.0
1,1,5,100,MLSL,0.0
1,1,5,100,Non-elitist,0.0
1,1,5,100,PSO,3.475e-07
1,1,5,100,Elitist,0.0
1,1,5,150,BFGS,0.0
1,1,5,150,DE,0.0
1,1,5,150,MLSL,0.0
1,1,5,150,Non-elitist,0.0
1,1,5,150,PSO,2.4841e-06
1,1,5,150,Elitist,0.0
1,1,5,200,BFGS,0.0
1,1,5,200,DE,0.0
1,1,5,200,MLSL,0.0
1,1,5,200,Non-elitist,0.0
1,1,5,200,PSO,1.7377e-06
1,1,5,200,Elitist,0.0
1,1,5,250,BFGS,0.0
1,1,5,250,DE,0.0
1,1,5,250,MLSL,0.0
1,1,5,250,Non-elitist,0.0
1,1,5,250,PSO,2.7207e-06
1,1,5,250,Elitist,0.0
1,1,5,300,BFGS,0.0
1,1,5,300,DE,0.0
1,1,5,300,MLSL,0.0
1,1,5,300,Non-elitist,0.0
1,1,5,300,PSO,9.602e-07
1,1,5,300,Elitist,0.0
1,1,5,350,BFGS,0.0
1,1,5,350,DE,0.0
1,1,5,350,MLSL,0.0
1,1,5,350,Non-elitist,0.0
1,1,5,350,PSO,2.4102e-06
1,1,5,350,Elitist,0.0
1,1,5,400,BFGS,0.0
1,1,5,400,DE,0.0
1,1,5,400,MLSL,0.0
1,1,5,400,Non-elitist,0.0
1,1,5,400,PSO,1.0877e-06
1,1,5,400,Elitist,0.0
1,1,5,450,BFGS,0.0
1,1,5,450,DE,0.0
1,1,5,450,MLSL,0.0
1,1,5,450,Non-elitist,0.0
1,1,5,450,PSO,1.157e-07
1,1,5,450,Elitist,0.0
1,1,5,500,BFGS,0.0
1,1,5,500,DE,0.0
1,1,5,500,MLSL,0.0
1,1,5,500,Non-elitist,0.0
1,1,5,500,PSO,2.79e-08
1,1,5,500,Elitist,0.0
1,1,5,550,BFGS,0.0
1,1,5,550,DE,0.0
1,1,5,550,MLSL,0.0
1,1,5,550,Non-elitist,0.0
1,1,5,550,PSO,2.09e-08
1,1,5,550,Elitist,0.0
1,1,5,600,BFGS,0.0
1,1,5,600,DE,0.0
1,1,5,600,MLSL,0.0
1,1,5,600,Non-elitist,0.0
1,1,5,600,PSO,2.3e-09
1,1,5,600,Elitist,0.0
1,1,5,650,BFGS,0.0
1,1,5,650,DE,0.0
1,1,5,650,MLSL,0.0
1,1,5,650,Non-elitist,0.0
1,1,5,650,PSO,5e-10
1,1,5,650,Elitist,0.0
1,1,5,700,BFGS,0.0
1,1,5,700,DE,0.0
1,1,5,700,MLSL,0.0
1,1,5,700,Non-elitist,0.0
1,1,5,700,PSO,1e-10
1,1,5,700,Elitist,0.0
1,1,5,750,BFGS,0.0
1,1,5,750,DE,0.0
1,1,5,750,MLSL,0.0
1,1,5,750,Non-elitist,0.0
1,1,5,750,PSO,0.0
1,1,5,750,Elitist,0.0
1,1,5,800,BFGS,0.0
1,1,5,800,DE,0.0
1,1,5,800,MLSL,0.0
1,1,5,800,Non-elitist,0.0
1,1,5,800,PSO,0.0
1,1,5,800,Elitist,0.0
1,1,5,850,BFGS,0.0
1,1,5,850,DE,0.0
1,1,5,850,MLSL,0.0
1,1,5,850,Non-elitist,0.0
1,1,5,850,PSO,0.0
1,1,5,850,Elitist,0.0
1,1,5,900,BFGS,0.0
1,1,5,900,DE,0.0
1,1,5,900,MLSL,0.0
1,1,5,900,Non-elitist,0.0
1,1,5,900,PSO,0.0
1,1,5,900,Elitist,0.0
1,1,5,950,BFGS,0.0
1,1,5,950,DE,0.0
1,1,5,950,MLSL,0.0
1,1,5,950,Non-elitist,0.0
1,1,5,950,PSO,0.0
1,1,5,950,Elitist,0.0
1,1,5,1000,BFGS,0.0
1,1,5,1000,DE,0.0
1,1,5,1000,MLSL,0.0
1,1,5,1000,Non-elitist,0.0
1,1,5,1000,PSO,0.0
1,1,5,1000,Elitist,0.0
1,1,6,50,BFGS,0.0
1,1,6,50,DE,0.0
1,1,6,50,MLSL,0.0
1,1,6,50,Non-elitist,0.0
1,1,6,50,PSO,4.771e-07
1,1,6,50,Elitist,0.0
1,1,6,100,BFGS,0.0
1,1,6,100,DE,0.0
1,1,6,100,MLSL,0.0
1,1,6,100,Non-elitist,0.0
1,1,6,100,PSO,7.091e-07
1,1,6,100,Elitist,0.0
1,1,6,150,BFGS,0.0
1,1,6,150,DE,0.0
1,1,6,150,MLSL,0.0
1,1,6,150,Non-elitist,0.0
1,1,6,150,PSO,3.1421e-06
1,1,6,150,Elitist,0.0
1,1,6,200,BFGS,0.0
1,1,6,200,DE,0.0
1,1,6,200,MLSL,0.0
1,1,6,200,Non-elitist,0.0
1,1,6,200,PSO,4.607e-06
1,1,6,200,Elitist,0.0
1,1,6,250,BFGS,0.0
1,1,6,250,DE,0.0
1,1,6,250,MLSL,0.0
1,1,6,250,Non-elitist,0.0
1,1,6,250,PSO,2.8985e-06
1,1,6,250,Elitist,0.0
1,1,6,300,BFGS,0.0
1,1,6,300,DE,0.0
1,1,6,300,MLSL,0.0
1,1,6,300,Non-elitist,0.0
1,1,6,300,PSO,2.1778e-06
1,1,6,300,Elitist,0.0
1,1,6,350,BFGS,0.0
1,1,6,350,DE,0.0
1,1,6,350,MLSL,0.0
1,1,6,350,Non-elitist,0.0
1,1,6,350,PSO,5.5924e-06
1,1,6,350,Elitist,0.0
1,1,6,400,BFGS,0.0
1,1,6,400,DE,0.0
1,1,6,400,MLSL,0.0
1,1,6,400,Non-elitist,0.0
1,1,6,400,PSO,8.24e-07
1,1,6,400,Elitist,0.0
1,1,6,450,BFGS,0.0
1,1,6,450,DE,0.0
1,1,6,450,MLSL,0.0
1,1,6,450,Non-elitist,0.0
1,1,6,450,PSO,5.37e-07
1,1,6,450,Elitist,0.0
1,1,6,500,BFGS,0.0
1,1,6,500,DE,0.0
1,1,6,500,MLSL,0.0
1,1,6,500,Non-elitist,0.0
1,1,6,500,PSO,3.528e-07
1,1,6,500,Elitist,0.0
1,1,6,550,BFGS,0.0
1,1,6,550,DE,0.0
1,1,6,550,MLSL,0.0
1,1,6,550,Non-elitist,0.0
1,1,6,550,PSO,1.97e-08
1,1,6,550,Elitist,0.0
1,1,6,600,BFGS,0.0
1,1,6,600,DE,0.0
1,1,6,600,MLSL,0.0
1,1,6,600,Non-elitist,0.0
1,1,6,600,PSO,5.1e-09
1,1,6,600,Elitist,0.0
1,1,6,650,BFGS,0.0
1,1,6,650,DE,0.0
1,1,6,650,MLSL,0.0
1,1,6,650,Non-elitist,0.0
1,1,6,650,PSO,3e-10
1,1,6,650,Elitist,0.0
1,1,6,700,BFGS,0.0
1,1,6,700,DE,0.0
1,1,6,700,MLSL,0.0
1,1,6,700,Non-elitist,0.0
1,1,6,700,PSO,0.0
1,1,6,700,Elitist,0.0
1,1,6,750,BFGS,0.0
1,1,6,750,DE,0.0
1,1,6,750,MLSL,0.0
