fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,t_0,t_1,t_2,t_3,t_4,t_5,t_6,t_7,t_8,t_9,t_10,optimal_budget
1,1,10,1,0.21747509902415582,0.05830670193793817,0.625,0.6240445356994669,0.013441843263764302,1.4118919804177387e-09,8.492274437270364e-09,0.0018352149095612943,0.7472707622354944,0.9999999999999999,5.082197683525802e-21,0.39686684073107054,0.06690140845070422,0.3648377770639254,0.0004472624578517262,0.0006992455854000102,0.00109446855855266,0.0036693879225394785,0.000373976811526476,0.0015059257753103177,0.002338703482446428,0.0071514492950331635,0.6014676221008352,0.662421143568132,0.6788424564776181,0.7205518347905853,0.6890852368895054,0.716302409231911,0.7310981119546114,0.8086566996308624,0.2994639762560798,0.03107344632768362,3.985978625904991e-08,0.13731343283582081,0.5813953488372094,0.7096800892403268,0.9685935188177006,0.9943485494344861,0.015392563326261627,0.7806591750131302,1.0,0.12217194570135745,0.0853932584269663,0.07219715376605347,0.4956140350877192,0.02702702702702703,0.5275223579795942,0.25289727687121183,0.24178068493385516,0.24818593404865794,0.25331079013555546,0.25715473160994484,0.25546390897067334,0.243028469270134,0.2506746448183871,0.2630316399872484,0.24056625214267802,0.255488789696794,True
1,1,11,1,0.28538043351671405,0.108876585371289,0.5,0.44060340552315547,0.013441844802459708,1.3677764834102883e-08,4.29189625938564e-09,1.7313224961536096e-05,0.7312960667178323,0.9999999999999999,8.470329472543003e-22,0.3603133159268929,0.04929577464788713,0.42313684548666874,0.0005104083881741482,0.0008381897440548303,0.001241543948691758,0.003563079303487058,0.0004081015827062171,0.001658149721178061,0.0024375333718014065,0.007421649388002621,0.6003700123874476,0.6612255708289363,0.6776111047642956,0.7190702631003713,0.6825917377446844,0.7095511688719008,0.7241784376677224,0.8008483166205841,0.4167827494809304,0.014124293785310715,8.318174705586858e-08,0.1044776119402985,0.554263565891473,0.6931117609626176,0.9636822542654628,0.9856431604465976,0.022147106236661107,0.7584816774395011,1.0,0.15384615384615385,0.06741573033707866,0.10383795309168445,0.5614035087719298,0.12837837837837837,0.2051574103603808,0.21232287143947853,0.19727774471455942,0.21402090268841475,0.22087247436191623,0.2033184549984241,0.2116757263352533,0.2183711708012822,0.21763382566303108,0.2094445172420504,0.20824011912745607,0.21903138942555148,True
1,1,12,1,0.2765174198859959,0.09577949496377873,0.625,0.4666640440192605,0.013441849170132802,4.4720574909265214e-09,9.666769120022826e-09,0.000603745804916081,0.7843655585252769,0.9999999999999999,2.879912020664621e-20,0.339425587467363,0.059859154929577454,0.3476654701881311,0.0009205527932519814,0.00153559126490411,0.0022838601396869603,0.007345027410753218,0.0005956224919821583,0.0026648218993497526,0.003884992297277938,0.012075967904259197,0.5694135930558367,0.6271419108149159,0.6425741522021724,0.6794452914690959,0.6558338563042674,0.681777563347322,0.6957989361727772,0.7692028447499847,0.40102602727842696,0.02824858757062146,2.0197255120620934e-07,0.16417910447761186,0.624031007751938,0.7145092026567375,0.9577970921026635,0.9894356321809268,0.024886551383642236,0.7855795562442797,1.0,0.12669683257918551,0.08089887640449428,0.07772115034583184,0.5043859649122806,0.02027027027027027,0.6089935760171304,0.24537525555267237,0.25676206243360034,0.2504685642480408,0.268079049464188,0.25455401715431597,0.2637547054012567,0.24175835546141922,0.24829386724896715,0.2656472884521435,0.27007324394326754,0.28902707661152155,True
1,1,13,1,0.17286877245819243,0.03589927376635219,0.625,0.6779115020625014,0.0134418454531028,1.6982857256086048e-09,7.542761391496807e-09,0.001336778570837231,0.8638928685850427,0.9999999999999999,5.929230630780102e-21,0.40208877284595307,0.028169014084506866,0.6711142214675783,0.0006834922887390927,0.001053437136903053,0.0014640723868434358,0.004597437907795057,0.0006295644873648048,0.002588665290626759,0.0035316469545054324,0.010749226494700394,0.5851266827115587,0.6444160678761409,0.6602886971088744,0.6993176224971345,0.6907982593577119,0.7181152263790863,0.732962028135907,0.8109798850609192,0.33141301697934367,0.011299435028248567,1.0765385883718023e-06,0.1402985074626865,0.5387596899224807,0.6521262594848269,0.9444085698043772,0.9823521520445528,0.024998283705833957,0.7815999544925893,1.0,0.12217194570135745,0.0853932584269663,0.07219715376605347,0.4956140350877192,0.02027027027027027,0.5995717344753746,0.3093557271146753,0.3290710052061112,0.2971448648890373,0.3297687068694399,0.29823939329623883,0.3211922295582557,0.31681832074372873,0.3182021717533699,0.3163418178541023,0.3254051853415578,0.32582475967778174,True
1,1,14,1,0.15972653796498423,0.02865794081032878,0.375,0.6440502148270142,0.013441843352805505,6.8968830302229904e-09,7.578259915055245e-09,0.0002669132684592762,0.7716273137726013,0.9999999999999999,1.1011428314305904e-20,0.34725848563968675,0.04929577464788733,0.41000642467073556,0.0022895675346489056,0.0032333148746387405,0.004008815325669824,0.010249067322599772,0.0020019494112854318,0.0074791303066801375,0.009092687955420575,0.024305597412507693,0.5721822805670189,0.6302310629196934,0.6457472235760235,0.6833671946079106,0.6805008129029165,0.7074869964298454,0.7221402880780581,0.7995801973418256,0.4643149262908055,0.025423728813559282,1.132535290682637e-06,0.18208955223880594,0.6317829457364341,0.6410231420671855,0.9407252521341665,0.9650354719114798,0.02554778113871714,0.779748751167807,1.0,0.1583710407239819,0.07865168539325833,0.09160447761194032,0.5307017543859649,0.10810810810810811,0.22499608293727472,0.284280372977449,0.3040309228069024,0.29121946111582475,0.3118726222776605,0.30067961301241586,0.3029016763906828,0.2789518145509421,0.2728762808790202,0.2954172107388005,0.29698666001096197,0.3036416271884318,True
1,1,15,1,0.2119857835707741,0.05270646024798379,0.375,0.7905686663238958,0.013441847966596391,2.4059826500775073e-09,9.188589025781258e-09,0.0011327215494685954,0.9175169903941807,0.9999999999999999,5.929230630780102e-21,0.39164490861618806,0.05281690140845052,0.4322656142444128,0.00031028100642628044,0.0005021858104266782,0.0007062835323247448,0.003087279279202138,0.000232122910528973,0.001024016434089492,0.0014282806079443545,0.006684921557864912,0.5677972511781642,0.625267337946684,0.6405050211554011,0.6763561917788421,0.6705728098220128,0.6970333711498178,0.711313107986116,0.7863570325192522,0.3419260795477208,0.033898305084745686,4.302415961755681e-08,0.13731343283582081,0.5658914728682172,0.70337901112439,0.9594075811832843,0.9888132066580828,0.021968297785740026,0.8110148852128457,1.0,0.11764705882352941,0.04719101123595506,0.12169919632606199,0.48245614035087736,0.08783783783783784,0.2435607219333129,0.35810428015341306,0.36427237734893775,0.36099899785431605,0.3570709261565657,0.36093384977661136,0.36703459201125277,0.35529608491369025,0.36412310700166806,0.3680218082026602,0.37178248826278293,0.38111645761400664,True
1,1,16,1,0.3618168045372904,0.19068427873622384,0.5,0.6601098293429138,0.01344184681983887,2.7859266310011195e-09,7.320780640805466e-09,0.0007570204546675042,0.810756060991673,0.9999999999999999,6.013933925505532e-20,0.3759791122715405,0.06338028169014084,0.36317459042724054,0.00044067604686613313,0.0006159835761786701,0.0007951252415649103,0.002246440986434885,0.0003836679033770505,0.0013570890921561995,0.0017489879069083327,0.004452960657753825,0.6156948753092628,0.6780999877483788,0.6949559529601795,0.7388768162961705,0.6961815642312792,0.7236698511776618,0.738602245495788,0.8169632304297877,0.4046750330288753,0.03107344632768362,8.972713366937775e-08,0.1671641791044776,0.6162790697674418,0.7038987380775121,0.964056798712116,0.9878221311854334,0.029475900856669707,0.805281948095939,1.0,0.14027149321266968,0.09887640449438204,0.0679256777337801,0.5350877192982456,0.02027027027027027,0.641970021413276,0.22092973248505368,0.20284463681868453,0.2133160136420567,0.23220206792361373,0.21954118539114592,0.22430698271396088,0.22372908036734016,0.21314427730905508,0.221760216835532,0.22900880754502528,0.22798197571069856,True
1,1,17,1,0.17982605332440776,0.03885647964186487,0.375,0.6890454092805334,0.013441851027983313,1.2577532329197108e-08,8.122247074723084e-09,0.0001215394951115362,0.7991034167326114,0.9999999999999999,1.5246593050577406e-20,0.381201044386423,0.0352112676056338,0.5590367009315771,0.0004911198362632099,0.0008650874331110615,0.001348575930266508,0.003810577043019437,0.0004385898582928439,0.002068990518942261,0.0031136221469421515,0.009233231479016956,0.5578522554003681,0.6143412252680516,0.6293192565096044,0.6634750271703127,0.6792832421893991,0.7061463426980835,0.7207212542329196,0.7970565900862923,0.3895820363817395,0.0480225988700564,1.6081609325780525e-07,0.1402985074626865,0.6395348837209303,0.6631171116212626,0.9391667835840485,0.9793114712970186,0.017577119605616753,0.7674969628974867,1.0,0.11764705882352941,0.07640449438202247,0.07864523536165328,0.5087719298245615,0.0472972972972973,0.39577320547435063,0.3778645571481928,0.352908551761026,0.3584282511031147,0.35770058576378355,0.3552578038411027,0.3461076787636602,0.35556321250783846,0.3260733953762551,0.35765314699726636,0.35836734770748985,0.36803000140139297,True
1,1,18,1,0.22417424682958337,0.07530149382852362,0.5,0.7607482359211317,0.013441849494218144,7.40978949965049e-09,7.70914339140719e-09,0.00024808688059603176,0.8333057487066564,0.9999999999999999,1.5246593050577406e-20,0.3002610966057442,0.059859154929577454,0.31341219849439234,0.0015302212234782715,0.0021343393543216396,0.0028823306726262835,0.006932734518361632,0.0009583674682024803,0.0034556945951887564,0.004751570435995509,0.011594194109770903,0.5198651908072462,0.5724711337953974,0.5862505668561451,0.6143696491450573,0.6210936082626358,0.6455892879202048,0.6587718340026971,0.7271924446269482,0.3394442152156769,0.039548022598870025,2.2353094011532733e-07,0.17014925373134315,0.5038759689922481,0.6773935319678448,0.9593696341019984,0.986899095815214,0.01365298953170177,0.7743449307273234,1.0,0.11764705882352941,0.10337078651685393,0.05838454784899035,0.4780701754385964,0.07094594594594594,0.2839400428265524,0.41595054744189947,0.4426252244226578,0.43437465205257747,0.43588044628000966,0.43607274233511595,0.43109424174960753,0.43374946366642597,0.4506206304997362,0.44707318882902525,0.4379024116899491,0.4455255475100877,True
1,1,19,1,0.22534014969221447,0.06222443697669308,0.625,0.5731695237012365,0.013441843259994339,1.4812974672716746e-09,6.4883763613523714e-09,0.0013223312941601586,0.8255667932567201,0.9999999999999999,2.456395547037471e-20,0.40731070496083555,0.06338028169014084,0.3894354320591069,0.0013864502989574593,0.0020163947189520063,0.0029209032153790972,0.006705192334400002,0.001575697634287629,0.006569045356862939,0.009303084580653586,0.021998617145221774,0.6138541807210555,0.6761361648716463,0.6930718245352413,0.7371584389021049,0.7152202773139823,0.7435852616295996,0.7591455026561065,0.8407916059990933,0.40523875784146046,0.016949152542372906,3.3536499072531786e-07,0.11044776119402974,0.5465116279069768,0.6881973536975676,0.9525616499566205,0.982268896093281,0.032827883713346356,0.7843064986273834,1.0,0.1583710407239819,0.10112359550561799,0.07179104477611942,0.5701754385964911,0.1216216216216216,0.2179871520342612,0.21367095454758522,0.21581898422998277,0.22627692832935278,0.2178035837062057,0.20343779901687095,0.2056974150903389,0.21319221535174135,0.22147081202681632,0.2085472355373108,0.2372460467975635,0.20788317374669693,True
1,2,0,1,0.21644005486893372,0.054893071368259334,0.75,0.8377111296903132,0.013442142700746059,1.4557675247794207e-08,7.634922627619503e-09,8.298113865676154e-05,0.938261978149238,0.9999999999999999,2.879912020664621e-20,0.3107049608355092,0.059859154929577454,0.32254640427938935,0.00039177256184631077,0.0005880401151536136,0.0009307416009457516,0.003198435688850007,0.0003718231697652496,0.0014680985376888138,0.002305851687837252,0.008462881143019543,0.5280068612410165,0.5813688140278516,0.5953014165216025,0.6242401499996131,0.6719664124012601,0.6984857759212961,0.7128549931599617,0.7881943563775687,0.30885004623683376,0.05649717514124293,4.5462352247898114e-07,0.11343283582089547,0.5658914728682172,0.6136080150839727,0.9169726935998117,0.9668046526684988,0.020323586475058636,0.8287271114601968,1.0,0.11764705882352941,0.06516853932584271,0.0913081650570676,0.48684210526315785,0.07094594594594594,0.28865096359743025,0.552924154881993,0.5386244697743767,0.5093065968189884,0.5614061827149261,0.5478200517341921,0.5265067483005393,0.5295006419628722,0.5340261173931689,0.5407620706347016,0.5202796429792995,0.5351267808315429,True
1,2,1,1,0.23624601408786844,0.06872963491866095,0.875,0.8255606295355402,0.01344213248496697,1.4355421976515604e-08,6.921035151320397e-09,6.978787004134263e-05,0.9216371248929478,0.9999999999999999,1.6940658945086007e-20,0.3785900783289818,0.06690140845070422,0.35013170575008024,0.001141107106132124,0.001706597364381789,0.0025233770033924138,0.006963698714291517,0.0010634514684395716,0.004107690552614741,0.006124715549567694,0.017297198543002885,0.5530857096311872,0.6091131603295308,0.624021113845712,0.6579373902983552,0.678494339538655,0.7053415096565395,0.7200053151951179,0.7967769549911092,0.39501727378622875,0.03107344632768362,2.7379649331743964e-07,0.1492537313432836,0.6162790697674418,0.6417504144142869,0.9440302256856181,0.977318693107925,0.015010080550272559,0.8236507275715611,1.0,0.14027149321266968,0.08089887640449428,0.08263560247542777,0.5350877192982456,0.05743243243243243,0.3649316422335693,0.39653650568128235,0.38653690258444034,0.39483935611156323,0.4147414661282988,0.39424505704403,0.38964623492583056,0.38980399811874966,0.40088418118278674,0.387196916407171,0.3683698747208955,0.3670107373029719,True
1,2,2,1,0.19763584758199887,0.04944404252232453,0.5,0.8686435142616846,0.013442138786493522,2.072093041586632e-08,9.61609315154869e-09,6.294934193504592e-05,0.9216712391700729,0.9999999999999999,2.0328790734103208e-20,0.37336814621409925,0.08098591549295775,0.29608870476422555,0.00194261394523822,0.0029105219648609473,0.0045351344233153104,0.01099788275986073,0.001896503214617561,0.007751955927366765,0.011790731666402219,0.0304022519531553,0.5170523245735321,0.5694748111426952,0.5834565989262186,0.6119583667029178,0.6723079485102168,0.6990516544769843,0.7138208296317811,0.7906555198331987,0.39311968858896496,0.05932203389830508,8.354467813663252e-07,0.17313432835820888,0.5271317829457365,0.6842385698719768,0.953087772767089,0.9854184716523988,0.0494421496514571,0.8204139692420575,1.0,0.11764705882352941,0.10561797752808989,0.05711825487944892,0.4780701754385964,0.05067567567567567,0.35813704496788,0.5340829194706384,0.5403865673178955,0.5629311239482958,0.543789182496431,0.5275551130668352,0.532440131516454,0.5349931476134578,0.5463315530011975,0.5550796524424252,0.5379546129715812,0.5709876618740288,True
