fid,iid,rep,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
1,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,6.29e-08,8e-09,0.0,0.0,4.1e-08,0.0009694351,0.0001839533,1.7770892062,1.4538848823,1.4538848823
2,1.0,1.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,1e-10,1e-10,1.9502e-06,1.5e-09,0.0,8e-10,1e-10,3.3857e-06,0.0165223752,0.4746426573,0.5578707311
2,1.0,2.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,9.0514e-06,3.1e-09,1.24353e-05,5.99e-07,0.0032888225,0.0260705065,0.0989802033,0.0845499095
2,1.0,3.0,0.0,2.8651e-06,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,2.3e-09,5.2444e-05,0.0534096535,0.1073208274,0.1321819295
2,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0076541452,1.3914e-06,9.17785e-05,1.1988318378,0.0329835509,4.5291255338,6.7498870939,6.7498870939
2,1.0,5.0,1e-10,0.0,1e-10,1e-10,0.0,3e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0001357988,0.0,6.05e-08,1e-10,0.0013753011,0.0551125007,12.3851549855,12.3851549855
2,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,9.942e-07,0.0004121832,4.0736e-06,0.0,6e-10,5.47e-07,0.0152867028,0.4347569822,0.4765326861,0.4212291211
2,1.0,7.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.2694e-05,1e-10,1e-10,8.4393e-06,3.9e-09,0.075640612,0.1201601473,11.4645049614,22.9682819979
2,1.0,8.0,0.0,3.2629e-06,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,7.5642e-06,0.0002737239,0.0223312621,1.8364431711,5.5041061946,5.8395932887
2,1.0,9.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,2e-10,0.0,0.0,1e-10,1e-10,9e-10,2.398e-07,0.0,1e-10,2.02912e-05,0.0260410802,0.0167367577,0.0629382468
2,1.0,10.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,4.361e-07,2.92e-07,1.18529e-05,0.0,0.002324982,0.0132567683,0.1465072741,0.5096985283,0.5222555001
2,1.0,11.0,1e-10,1e-10,1e-10,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,1.57935e-05,0.0065271798,0.0341006428,0.0428446064
2,1.0,12.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,7.444e-05,0.0,2.567e-07,4.1e-09,0.0016036354,0.3161433877,0.1180113595,0.1160562817
2,1.0,13.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,2e-10,0.0,0.0,0.0,1e-10,0.0,1.365e-07,0.0,0.0,2.14294e-05,0.0201572919,0.0333080025,0.5639679232,0.5149955335
2,1.0,14.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,3.1e-09,0.0006404163,2.9856e-06,0.1645533215,3.9940299077,4.3203760758
2,1.0,15.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0003713011,7.363e-07,0.6538054403,0.0249423395,0.4483918459
2,1.0,16.0,0.0,1e-10,1e-10,0.0,2e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,8e-10,3.31076e-05,5.3353e-05,0.0171322887,0.0522550719
2,1.0,17.0,1e-10,3.263e-06,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,7e-10,1e-10,1e-10,0.0011941159,0.0123021908,0.0667768311,0.0089559067,0.5739902354,1.9944093191,2.0153086414,2.0153086414
2,1.0,18.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,3.4e-09,6e-10,9e-10,0.1272425655,0.0540663863,0.0259488613,0.0602119082
2,1.0,19.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1.913e-07,0.0,1e-10,1e-10,4.11391e-05,0.0007965089,0.0036833766,0.003906756,0.0041500999,0.0040354571
2,2.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,1.6079e-06,0.0,2.7e-08,0.0,3.62462e-05,0.0487668333,0.5391202191,2.5103745677,1.1886469825
2,2.0,1.0,1e-10,1e-10,0.0,1e-10,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,2.6327e-06,0.0021403595,0.1335419237,0.9308809884
2,2.0,2.0,0.0,1e-10,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0005848769,0.0011982554,0.011627171,0.398313084,0.3500446416
2,2.0,3.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,8.74e-08,0.0014945478,1e-10,1e-10,0.001377809,0.0038679931,0.0290291478,15.9488736111,15.9488736111
2,2.0,4.0,0.0,0.0,3e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67147e-05,0.0023649621,0.7696154679,0.0691670103,0.275908152,0.275908152
2,2.0,5.0,1e-10,1e-10,1e-10,1e-10,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,4.28e-08,0.0,6.81797e-05,0.5642333885,9.3176066682,19.3373547291,19.5160820287
2,2.0,6.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,1e-10,1e-10,1.268e-07,0.0,1.0786e-06,0.0,0.0002844807,0.0095044695,0.2520499798,0.6225220921,2.6119404888,2.7763137819
2,2.0,7.0,1e-10,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,2.15e-08,0.0,0.0,1e-10,0.0,0.0,1.3e-09,0.0,0.1618766394,0.6912675583,0.6830465985
2,2.0,8.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,1.23e-08,2.338e-07,0.5551522946,7.7371112355,7.8344421718
2,2.0,9.0,1e-10,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,5.318e-07,6.0169e-06,0.081295569,0.9773503361,1.4181052188
2,2.0,10.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,2.9e-09,0.0,0.0,0.0001515805,6.83e-08,4.009e-07,0.1283868583,1.2756284335,1.2745048605
2,2.0,11.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,1.55e-08,1e-10,8.5e-09,2e-10,0.0021647273,8.61579e-05,0.2058519622,0.5763091421,0.5383582693
2,2.0,12.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,5.8e-09,0.0,1e-10,0.0,1e-10,1e-10,0.000292834,0.000917397,0.0174026609,0.0098980293
2,2.0,13.0,0.0,0.0,0.0,1e-10,1e-10,1e-10,1e-10,0.0,8.2e-09,0.0,0.0,2e-10,1.17879e-05,2.49e-08,1e-10,8.18702e-05,0.0035959829,0.0148522662,1.9844541744,2.213201418
2,2.0,14.0,1e-10,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,1.2e-09,0.0,0.0,0.0,4.3e-09,2.16235e-05,0.0045382934,0.0108399934,0.0463903977
2,2.0,15.0,0.0,1e-10,0.0,1e-10,7e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,3.4301e-06,5.27e-07,0.1595489461,0.0740951686,0.0603011056
2,2.0,16.0,1e-10,1e-10,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,3.27413e-05,1e-10,1e-10,0.0001331423,0.0926524018,0.3063287854,0.570421548
2,2.0,17.0,0.0,2.69856e-05,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,5e-10,1e-10,0.0,8e-10,0.0,0.0,0.0241888415,0.7428642231,7.3032126229,8.7585017977,9.0074583453
2,2.0,18.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,3e-10,1e-10,1.78784e-05,0.0161026647,0.0208050476,0.0214828923
2,2.0,19.0,1e-10,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0002171441,5.37355e-05,0.0029109443,1.0720582022,1.1311644035
2,3.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,1e-10,4.33e-07,2.9e-09,8.287e-05,0.0055878713,0.2343891391,2.4171e-06,1.7149728372,7.4042466445,7.2444435547
