fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,10,1,0.2379619611063084,0.05772290415893905,0.33333333333333337,0.5876171400632646,0.017489218292139296,9.942734828528675e-10,7.653223969566681e-09,0.00013714177954883444,0.720199478182667,1.0,1.1858461261560205e-20,0.261904761904762,0.0546875,0.24004576659038906,0.04128246169918303,0.04659500112505391,0.0652086108421719,0.12050892561105545,0.04432698615428009,0.0522535719018374,0.07341750925677282,0.13598875836237745,0.504499338607139,0.55730359494587,0.5885916694572956,0.5944962358030625,0.5422366848059178,0.5845330037686856,0.6365106522853148,0.6936845970895142,0.27958595498250993,0.026385224274406302,1.8419316466325062e-07,0.02884615384615382,0.41331603977518394,0.8905095503191842,0.9082111153672945,0.9936655495114709,0.11090403938299831,0.7144560801288304,0.9999999999999999,0.20000000000000046,0.0847457627118644,0.1610169491525424,0.576271186440678,0.13861386138613865,0.13129411764705887,4.48919107020295e-09,1.436321142464944e-08,1e-12,1e-12,5.386829284243539e-09,1.0
1,1,11,1,0.3173287863601911,0.1175939541851258,0.33333333333333337,0.44415853342598016,0.017489220664804486,1.1463226390442814e-08,4.049427269122862e-09,1.94601996603718e-06,0.7239514271124976,1.0,2.456395547037471e-20,0.38888888888888895,0.0390625,0.436212814645309,0.031344934124586776,0.06124904571250609,0.08739560113794158,0.15678774733558523,0.031671566972691585,0.06689047398234772,0.09596539321952925,0.1832666016869972,0.49777703365662457,0.5602624076694885,0.5945502850448507,0.6065276045853334,0.5319053627071955,0.5831600199372288,0.6371989738182176,0.7017012817005259,0.45041571406827385,0.018469656992084346,4.0863978292309766e-07,0.04807692307692306,0.41331603977518394,0.8666110928097992,0.8938060933841752,0.9835107756921605,0.12927597371200272,0.6946782814227921,0.9999999999999999,0.17142857142857187,0.03954802259887007,0.288135593220339,0.6610169491525422,0.16831683168316838,0.12000000000000005,7.182105712324721e-09,1.1670296782527667e-08,1e-12,1e-12,9.875020354446488e-09,0.17703422197659924
1,1,12,1,0.3082890141263276,0.10171565639160232,0.33333333333333337,0.4514538619149701,0.017489224266551674,4.320090418968123e-09,7.980875754478534e-09,2.9238576351875334e-05,0.776836133235786,1.0,2.456395547037471e-20,0.2936507936507938,0.046875,0.299771167048055,0.036104257163996345,0.08837526388107839,0.10691433520270041,0.17216293020025175,0.03857112327677513,0.09288944793955006,0.11572309022330032,0.18640227598507828,0.4582544148133131,0.5261668533186081,0.5529950852942564,0.5594161729213933,0.48847907126818346,0.544951584565936,0.5918457914085021,0.645201089109481,0.4054328076340532,0.02374670184696566,3.01529755639057e-07,0.04487179487179483,0.42607003891050577,0.9093431065279676,0.8726266024708882,0.988265463095705,0.19294470182538026,0.743720767217336,0.9999999999999999,0.22857142857142904,0.10734463276836159,0.13559322033898305,0.7457627118644063,0.17821782178217827,0.12457142857142858,1.7962764280811802e-09,8.976482140405898e-08,1e-12,1e-12,8.986382140405898e-10,0.3289627158147103
1,1,13,1,0.18837196896741784,0.033683784627803234,0.16666666666666666,0.6384736745642228,0.01748922029205909,3.1621121649128714e-09,6.676034773659006e-09,3.435714957600716e-05,0.8380997107914132,1.0,5.082197683525802e-21,0.261904761904762,0.046875,0.2723112128146454,0.040175489346824016,0.05734270608070729,0.07967087883377341,0.12314758686436533,0.04013841845716184,0.05450668225615789,0.08123950084117845,0.129224677796996,0.47818228609286634,0.5321718151840034,0.5622806386799131,0.559857237305008,0.49531859475580403,0.5356754853479571,0.584731705133035,0.6299953647923312,0.6229608104631015,0.029023746701846848,2.184069832426524e-07,0.04487179487179483,0.41331603977518394,0.8124073662867737,0.8327562189895006,0.9775037911933734,0.1214556409094012,0.6910989636531999,0.9999999999999999,0.17142857142857187,0.11864406779661017,0.11016949152542373,0.5084745762711864,0.19801980198019786,0.08243478260869569,1.705612606677121e-08,1.7962764280811802e-09,1e-12,1e-12,1e-12,0.02782764098311448
1,1,14,1,0.1716679542984912,0.02466159426777384,0.0,0.596355099003848,0.01748921873393917,7.32470806576959e-09,6.9306464389123585e-09,1.2737102615521092e-05,0.7192021911325092,1.0,6.776263578034403e-20,0.19841269841269854,0.0546875,0.19061784897025175,0.05135595204493469,0.05943441629045845,0.07689446518347964,0.12416257878814305,0.05307203328895742,0.05695797925081005,0.07695404977902771,0.13104051044415926,0.4696136292246727,0.5171544638219208,0.5434622568954015,0.5409014271542524,0.49423127000803413,0.5291258151089777,0.5746297324074361,0.6213528639506453,0.645242855939312,0.015831134564643703,2.4127068827239505e-07,0.04487179487179483,0.5408560311284049,0.7952679015878208,0.820276101370879,0.9596105062892027,0.1292845606913805,0.6867676717156145,0.9999999999999999,0.20000000000000046,0.09604519774011301,0.14322033898305087,0.6101694915254235,0.20792079207920797,0.09000000000000002,3.59155285616236e-09,2.1544317136974157e-08,1e-12,1e-12,3.1418337491420645e-08,0.11787057401344725
1,1,15,1,0.2329297911935661,0.051208656954798135,0.16666666666666666,0.7648816304491173,0.017489222658733754,2.2377310868707675e-09,8.431931026685672e-09,6.447254923088052e-05,0.9155280751405559,1.0,0.0,0.21428571428571436,0.05468749999999985,0.20297482837528613,0.05670712112215299,0.07355822103294699,0.10005490337086931,0.14314274077845657,0.06938123131580042,0.07654570555880655,0.10329164499301231,0.15896307801608303,0.4658714800339525,0.516309796726401,0.5464254412527649,0.5413483056129907,0.5051207951542547,0.5412176002842621,0.5900066669930523,0.6377123137494318,0.5122126922915022,0.04485488126649065,6.47918689706815e-07,0.05128205128205131,0.3112840466926069,0.8970313416964055,0.8759701099520272,0.9855883826470105,0.18664763783846106,0.7462153574275783,0.9999999999999999,0.20000000000000046,0.11864406779661017,0.11652542372881357,0.6440677966101693,0.09900990099009904,0.19384615384615392,8.07974392636531e-09,2.064667892293357e-08,1e-12,1e-12,1.1670296782527667e-08,0.055863916424765556
1,1,16,1,0.39644290393780185,0.2087674493613468,0.33333333333333337,0.6586392781717701,0.017489221778178743,1.7845378945100832e-09,7.2037634404467995e-09,6.982102869807341e-05,0.810484375896307,1.0,6.776263578034403e-21,0.2936507936507938,0.078125,0.19204365428621722,0.0653082193432713,0.0935459484159239,0.10922172737903019,0.14435988600516259,0.07750668005804506,0.11810319586394809,0.13931657494435032,0.1911488202353712,0.5355641903255458,0.5992692582545367,0.6325771962964376,0.6339574922514102,0.5820292746364045,0.6356609702782482,0.6912339092978742,0.7491286194901617,0.3746808386432865,0.029023746701846848,3.01529755639057e-07,0.019230769230769253,0.4770860354517942,0.8830109615162831,0.8805834888196986,0.9875678590984324,0.20640456924494588,0.7817852136269876,0.9999999999999999,0.20000000000000046,0.09039548022598871,0.15165031222123107,0.6271186440677964,0.20792079207920797,0.092,2.6939146421217694e-09,1.346557321060885e-08,1e-12,1e-12,1e-12,0.08909786271642406
1,1,17,1,0.1954626162945314,0.03649314160933713,0.33333333333333337,0.6611486123543852,0.01748922572906546,1.2505987327291336e-08,7.220468868218151e-09,5.8940358464549e-06,0.7764088796787724,1.0,1.4399560103323106e-20,0.3730158730158731,0.0703125,0.2637299771167049,0.032792064057978,0.05496012366962137,0.07162727390317171,0.11274096138815248,0.03207863325313314,0.05833713888878225,0.07677150483011987,0.12384674897455047,0.4318231769200146,0.4828612296177862,0.505360144049024,0.49565004334820006,0.4725994284538642,0.5167305452838516,0.560157138386373,0.6020917894839131,0.6129099767466086,0.034300791556728175,2.184069832426524e-07,0.022435897435897356,0.5663640293990487,0.8363506420851023,0.8164696901111337,0.9753268595384404,0.19507848081385504,0.6853024864538375,0.9999999999999999,0.17142857142857187,0.1016949152542373,0.12832929782082325,0.576271186440678,0.17821782178217827,0.10171428571428576,7.182105712324721e-09,4.129235784586714e-08,1e-12,1e-12,8.986382140405898e-10,0.04910286679816863
1,1,18,1,0.257715199028728,0.08752015376445454,0.33333333333333337,0.7116154409901658,0.01748922450941366,8.612451996122419e-09,7.3575593309207365e-09,1.1000108219643258e-05,0.7974983903170606,1.0,1.1858461261560205e-20,0.22222222222222232,0.03124999999999984,0.3203661327231122,0.05734523497016785,0.10081301807358321,0.13784482601823267,0.20871922949746424,0.07323792311475344,0.10407522804772276,0.13643350609319216,0.2268666562808628,0.40806060258079685,0.46510776258161174,0.4957449370488687,0.5000338147907627,0.4520812037616558,0.49381291379644204,0.5394970470171251,0.5960001468265598,0.7544257770686036,0.034300791556728175,5.787160215994972e-07,0.06730769230769232,0.5408560311284049,0.8507960453543868,0.868466893646787,0.9804886270019822,0.1322949349654694,0.6683960327957144,0.9999999999999999,0.17142857142857187,0.07344632768361582,0.17372881355932204,0.559322033898305,0.15841584158415847,0.11242105263157898,4.48919107020295e-09,2.2441955351014747e-08,1e-12,1e-12,1.7962764280811802e-09,0.1521201288261502
1,1,19,1,0.24547128719517466,0.06130135254954386,0.33333333333333337,0.5572483348660717,0.017489218355189785,2.8907060931539544e-10,5.916249064465856e-09,0.00037643384537214036,0.8185535584925763,1.0,1.2112571145736495e-19,0.3253968253968255,0.015625,0.6292906178489703,0.031138039490518202,0.043121128775116806,0.05974712859085964,0.08531311163417066,0.036132196858329774,0.04830617332656283,0.06852204881735101,0.10261797744513895,0.5130497392996313,0.5705924345561217,0.6025402457792888,0.597953294354604,0.5525826337181206,0.5977383000133318,0.6509225929979418,0.7013007837256187,0.3499281782835926,0.015831134564643703,8.710809978026302e-08,0.0,0.27302204928664076,0.8625163307273209,0.8633122917531515,0.9812347546474282,0.1683573698643861,0.6959950141924686,0.9999999999999999,0.17142857142857187,0.15254237288135591,0.08474576271186443,0.5423728813559322,0.14851485148514854,0.11733333333333337,2.6939146421217694e-09,1.1670296782527667e-08,1e-12,1e-12,8.986382140405898e-10,0.04312806835727021
1,2,0,1,0.23551061916965188,0.05263981016341411,0.16666666666666666,0.8206800127812499,0.01748951236874147,1.3168106712071321e-08,6.413517038453293e-09,4.268012121223283e-06,0.9299180397354087,1.0,2.286988957586611e-20,0.3174603174603174,0.0546875,0.2832951945080091,0.03497588574508629,0.04588820425996551,0.06185015734198614,0.10545277760098212,0.04003973315596923,0.047999462120890214,0.07117323393908094,0.1273692367143791,0.38628276640450676,0.42490279871022,0.441300899767602,0.42629021194696004,0.45798579315726595,0.4919212610862376,0.5353643343201875,0.5786648205704371,0.33378865364913946,0.03957783641160946,4.210786301548359e-07,0.06410256410256408,0.27302204928664076,0.764205025582418,0.7543562931518308,0.9607472661717912,0.18369637728126975,0.7868546196613219,0.9999999999999999,0.17142857142857187,0.06214689265536712,0.20096852300242135,0.5932203389830505,0.14851485148514854,0.12533333333333335,1.759380899519556e-07,2.5852080564368985e-07,1e-12,1e-12,3.59155285616236e-09,0.06400540705756874
1,2,1,1,0.2598569166340296,0.06947697415811406,0.5,0.8043475886495454,0.017489501905654962,1.4471145133198748e-08,6.385075786000913e-09,3.4188388939641994e-06,0.9184110236004039,1.0,2.964615315390051e-20,0.24603174603174616,0.1171875,0.10411899313501147,0.03723407388300218,0.048867294702124864,0.061976667878250395,0.10189858007363431,0.04228443470597562,0.05388704950470538,0.06726820208116982,0.1150885493171854,0.42994399709947245,0.47492634827710595,0.4949497167486368,0.48378348712061814,0.4754365959910306,0.5125783596226983,0.553503047291192,0.5955229427633452,0.4320570755255506,0.02374670184696566,5.161874086549449e-07,0.04487179487179483,0.4643320363164719,0.793423001143148,0.8321250740351469,0.9720633605116672,0.182849048736343,0.7713589308977529,0.9999999999999999,0.17142857142857187,0.056497175141242945,0.2177314211212516,0.5423728813559322,0.06930693069306934,0.2304000000000001,2.1544317136974157e-08,1.4003256139033204e-07,1e-12,1e-12,1e-12,0.116980104338184
1,2,2,1,0.21532313695574165,0.04850250959703391,0.33333333333333337,0.8453052758868304,0.017489508374943598,2.036307324352154e-08,9.16714498264199e-09,3.477322312892136e-06,0.9086838059831179,1.0,1.6093625997831706e-20,0.24603174603174616,0.0703125,0.181350114416476,0.035703042409552486,0.04720466168479072,0.06953651383755115,0.11194142500882223,0.03515727095057712,0.053841991283183566,0.07541222442158566,0.12805969100529022,0.37604021587705805,0.4134377984622848,0.432467575020376,0.4154078072813864,0.43460296520535563,0.4720428178348147,0.5123910551012361,0.5509173022458755,0.4856158945230531,0.04221635883905013,2.3338967723301918e-07,0.057692307692307626,0.2857760484219626,0.8595530648419505,0.8636095836367903,0.9824495018070897,0.17423956098502924,0.7763480640601794,0.9999999999999999,0.17142857142857187,0.06779661016949153,0.18644067796610175,0.5423728813559322,0.16831683168316838,0.10320000000000004,1.79537642808118e-08,7.037493598078226e-07,1e-12,1e-12,3.59155285616236e-09,0.07390183246183768
1,2,3,1,0.3139938498919119,0.10977970362036031,0.5,0.6903223295523341,0.017489506358989916,1.3909220594296123e-08,9.209509224196467e-09,7.360335610170335e-06,0.9350072340973874,1.0,2.795208725939191e-20,0.23015873015873028,0.0390625,0.28175057208237997,0.043172135167548094,0.06049792614779563,0.08569939486105431,0.14384997378815995,0.04529563231672252,0.06542697910994906,0.0866465218433325,0.1525532459291435,0.39666251420421195,0.4393102010527355,0.462027241309092,0.457138962254433,0.4326901016269242,0.4698123126725849,0.509162619040187,0.5532480470703695,0.37046292679767623,0.04749340369393143,3.849921264568268e-07,0.07051282051282054,0.37505404236921736,0.8696096026930542,0.7377617067601778,0.9585405543974551,0.37965824011723603,0.7963140481913851,0.9999999999999999,0.17142857142857187,0.05084745762711865,0.23728813559322026,0.5932203389830505,0.12871287128712874,0.14400000000000004,2.8725422849298876e-08,1.0412703282870842e-07,1e-12,1e-12,1e-12,0.0652624165258769
1,2,4,1,0.23101696210619144,0.05128780410678538,0.33333333333333337,0.8513434911320432,0.017489511324330832,5.707619095192138e-09,7.789218381804031e-09,2.0373032059667197e-05,0.9485360339224812,1.0,3.6422416731934915e-20,0.26190476190476186,0.0546875,0.240045766590389,0.020745097814360992,0.03373568763919044,0.045235292572274766,0.0888375489058047,0.021752685275568902,0.03761452506964792,0.05267849526721473,0.1094940824367305,0.36874323129847203,0.4080164711453831,0.42044624616582427,0.40386023482196154,0.45088097613545075,0.4894311782924338,0.5292683214075893,0.5733236377149729,0.17821088737483226,0.05540897097625326,3.849921264568268e-07,0.041666666666666616,0.20925205361003008,0.8243245257356029,0.7799513746318234,0.9627595059841804,0.19873362299280073,0.8577847051001734,0.9999999999999999,0.17142857142857187,0.04519774011299435,0.2604006163328197,0.5423728813559322,0.10891089108910873,0.15771428571428586,9.335537426022134e-08,9.227730840337264e-07,1e-12,1e-12,3.59155285616236e-09,0.11328239143202946
1,2,5,1,0.27708077203166354,0.08361801423456179,0.6666666666666666,0.8187926922819567,0.017489506073675685,1.9524037245742737e-09,8.692474203203616e-09,7.696455289783521e-05,0.9535521866353881,1.0,2.795208725939191e-20,0.261904761904762,0.078125,0.17303291674001062,0.030776246263268338,0.04817636049161225,0.07293079330277594,0.12387448347419086,0.03624960312135827,0.05219974476853979,0.08381907423796128,0.14573478832170433,0.3875100519419212,0.4305418290314706,0.4525933549518055,0.44283786318505985,0.4544129731263636,0.4921077167645219,0.539404774376196,0.5850294668899507,0.4549221502894851,0.04221635883905013,3.01529755639057e-07,0.07371794871794865,0.32403804582792894,0.7615190056635011,0.64813351581842,0.9349346456039404,0.3094669585662101,0.8278446233591361,0.9999999999999999,0.17142857142857187,0.06779661016949153,0.18644067796610175,0.49152542372881347,0.12871287128712874,0.12600000000000006,1.6516643138346856e-07,3.5906528561623595e-08,1e-12,1e-12,1.148986913971955e-07,0.017306238562872632
