fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,BFGS,DE,Elitist,MLSL,Non-elitist,PSO
1,1,10,1,0.1016032559593523,0.003555357464705673,0.16666666666666666,0.8874980571901481,2.1894654138501018e-07,6.474337032793782e-09,1.0591627969565248e-08,0.00036219494360979873,0.0,1.0,0.10505836575875485,0.14285714285714285,0.17193131227475084,0.13335564223647345,0.15667138094776456,0.16499034494709686,0.19426502152664948,0.11808873981038454,0.1503206377124704,0.15613503573103238,0.18183340531043268,0.18343637159189274,0.1919666543358871,0.20967540309789712,0.21295717389135704,0.13904124541868423,0.16788825804454544,0.16872959049953495,0.15513644357210843,0.7448709461028682,0.12682926829268296,2.255263558234272e-07,0.15954415954415962,0.5,0.8567732639347128,0.902167508129299,0.9635592675781846,0.1646661850371845,0.6724240313626567,0.0,0.5617977528089891,0.0,0.5617977528089888,0.10588235294117646,0.21698113207547165,0.18551336870846424,1.218211333017715e-12,0.5375428832581474,0.024732836049590423,0.5773604279382474,0.05054127555317783,0.044840087559790416
1,1,11,1,0.11899335682215537,0.006404998304692234,0.33333333333333337,0.8911605687587387,2.192500202619007e-07,3.5574374606165965e-09,1.2816492690313214e-08,0.0008237676112366763,0.0,1.0,0.17898832684824903,0.17410714285714285,0.3265917602996256,0.09065829203410714,0.07257264431400623,0.06669291986519599,0.10327201505271066,0.08823739895451416,0.07246904659111608,0.07304030245380311,0.1047218729915762,0.1973536417644125,0.17286965184015168,0.17983844711240637,0.18603960421665822,0.1623944921884123,0.15854596664250786,0.15728231869097875,0.14607049237340108,0.7060226919235584,0.12682926829268296,4.01146158063169e-07,0.15669515669515674,0.25,0.8378289013709264,0.9659883443653925,0.9921281969245683,0.04120778986097984,0.5900365361255737,0.0,0.19101123595505665,0.0,0.19101123595505626,0.15882352941176495,0.09433962264150908,0.4320734769393421,1.053834790562251e-12,0.35623080214546504,0.019487775105077775,0.3868395777850069,0.02202256558879308,0.024953771662172275
1,1,12,1,0.12759309710045122,0.00886028413743998,0.16666666666666666,0.8883119177380354,2.22267710337062e-07,7.888512086077105e-09,1.3059170806805888e-08,0.0003654937145962759,0.0,1.0,0.19066147859922178,0.12053571428571429,0.5500936329588015,0.0649465130075979,0.07634179478386816,0.0463737725312231,0.060806851451527866,0.08282764602179621,0.09391453755362988,0.0742096272251449,0.08015748720165417,0.16379932351910031,0.1636852462462991,0.14894828738193722,0.13450531092224693,0.1586463541102464,0.1789715715215885,0.1596400523804844,0.1242238977989748,0.7261761709150298,0.12682926829268296,3.2573308354007134e-07,0.15384615384615385,0.38095238095238093,0.864227234234491,0.944506728527859,0.9855993215458838,0.11472857071498194,0.6379445304133793,0.0,0.38202247191011274,0.0,0.38202247191011246,0.07647058823529435,0.0,0.39842958459979744,1.0797579728849766e-12,0.40891373259637875,0.020896024177917784,0.4346838996147233,0.03020366411568663,0.0339513739470258
1,1,13,1,0.12802195372085887,0.008215880646111453,0.16666666666666666,0.8583361665738001,2.198626467647703e-07,2.0231429771743228e-08,1.0602702793928377e-08,9.964422117309597e-05,0.0,1.0,0.19844357976653698,0.28124999999999983,0.16238630283574124,0.06709796993366957,0.12453189960961464,0.12421962447815105,0.14790562453152734,0.06675499968315429,0.11777999171154663,0.11844278066054847,0.1289178102627595,0.155496971345089,0.19641532859106314,0.2071347324123335,0.20350696971538185,0.12191841860125174,0.17347824860543737,0.171129950118172,0.1411399066520198,0.6935580995038326,0.12682926829268296,4.01146158063169e-07,0.16239316239316237,0.15476190476190466,0.8689655005008801,0.9259764771183008,0.9857862139249587,0.07559972418710326,0.6226735231235964,0.0,0.26966292134831504,0.0,0.26966292134831477,0.18823529411764725,0.10377358490566002,0.4800491495828754,1.1339609904688572e-12,0.5146843036518226,0.01958905799182645,0.5472290875093528,0.02889661175698839,0.04594825112321116
1,1,14,1,0.10337722003478231,0.003659623889312844,0.16666666666666666,0.892898749023471,2.2258655952137773e-07,1.8640448937603944e-08,9.675778831249362e-09,9.867506356186969e-05,0.0,1.0,0.14396887159533076,0.06696428571428571,0.6323345817727841,0.1270681173993815,0.14931030507037946,0.12747792575288297,0.13720640100197068,0.11158792048179106,0.13916686899455244,0.12117331128669462,0.1222665064639592,0.1553449865595421,0.1606668803458633,0.14892463182981164,0.13173706166474297,0.11301338308416597,0.13260629344370767,0.10802713062238056,0.06655314477772856,0.7679254275044776,0.1341463414634147,4.01146158063169e-07,0.16239316239316237,0.36904761904761907,0.7776503967757114,0.7644526424946854,0.9395745324587743,0.2902660946722732,0.6903624399938413,0.0,0.17977528089887684,0.0,0.17977528089887646,0.1294117647058826,0.2075471698113207,0.23435698564091828,1.2317620874136852e-12,0.6714563742200159,0.028193312816829557,0.7115143565107186,0.03466604987647488,0.0538524167720898
1,1,15,1,0.11416020058555468,0.005104493399898604,0.16666666666666666,0.9077962956124698,2.2370692640446025e-07,2.5025361062301047e-08,1.2526867703361365e-08,9.376679463078019e-05,0.0,1.0,0.15175097276264593,0.1964285714285714,0.19619706136560072,0.14381484028799285,0.1587318490098345,0.12745616797602788,0.14988835734596662,0.1341682828326613,0.16377805222555997,0.13802943850986715,0.1519132394777034,0.1994521857578322,0.20085967768775959,0.18167122912319944,0.17709694135079646,0.16736048751500088,0.1971078620631841,0.1685552612446365,0.1423378703558118,0.7285862393626519,0.12439024390243902,3.2573308354007134e-07,0.15954415954415962,0.3928571428571428,0.8843538642480517,0.8962071649624441,0.9695575972679906,0.1887934176297909,0.6807886161772861,0.0,0.31460674157303414,0.0,0.31460674157303375,0.10588235294117673,0.10377358490566035,0.30349867425467264,1.1201156544555833e-12,0.4846242859234315,0.02574043898080457,0.5165352345964426,0.02221627558927115,0.05003518132918466
1,1,16,1,0.10587834992299375,0.00305678520332992,0.16666666666666666,0.8977451093776728,2.204552290179615e-07,8.020862818205235e-09,9.903527780729106e-09,0.00026782895154326206,0.0,1.0,0.12840466926070024,0.20089285714285693,0.12393598910452847,0.23783632532079668,0.25367918485167085,0.24464646279056634,0.24970708454944268,0.2160891131244042,0.22486912162373984,0.24086130897135016,0.23644992707897927,0.2561249542818592,0.2572766365664525,0.2562531096911437,0.23804701535712214,0.21088010141584568,0.21296200116139707,0.22312980784915382,0.18124665165446563,0.8920065014221183,0.12926829268292686,3.8083559255940847e-07,0.16524216524216523,0.4880952380952377,0.8476420465156176,0.7531427487639313,0.8896299530674536,0.43666123709120813,0.7322174921276839,0.0,0.7191011235955055,0.0,0.7191011235955056,0.37058823529411755,0.33018867924528295,0.48306862451303584,1.4126352004381563e-12,0.9553844240891303,0.037615800688677564,1.0,0.06801786041093676,0.09380659710112228
1,1,17,1,0.11920413664776305,0.005836381072081229,0.0,0.9079030179140596,2.2125637975168923e-07,8.693547315292559e-09,1.1619586547521594e-08,0.00029101951367799635,0.0,1.0,0.1206225680933852,0.13839285714285715,0.2363872082973208,0.10201753966811544,0.15658941359775824,0.13135005713931314,0.1823924201840661,0.1150016410894324,0.16759416535751193,0.16517646376063067,0.21221013090252527,0.1826689417564341,0.22160847609088585,0.20927841828721971,0.23144617243960142,0.17864546356217403,0.23535264346241758,0.23139603429318834,0.2388073989111168,0.7470122907165604,0.13658536585365852,3.8083559255940847e-07,0.15954415954415962,0.3571428571428572,0.839171865700826,0.8182137377342862,0.9558590706960768,0.21258405266557173,0.6675935758853047,0.0,0.16853932584269704,0.0,0.1685393258426967,0.13529411764705904,0.17924528301886755,0.2730035921525285,1.1610624992607975e-12,0.542006184559578,0.024878621209583895,0.5824881617057779,0.03179661742719889,0.03106015462066972
1,1,18,1,0.13219685329249498,0.008049105686205473,0.0,0.9059313843976855,2.2196600665707264e-07,5.198373838928362e-09,1.3112897183267135e-08,0.0005694435544967341,0.0,1.0,0.24124513618677046,0.1696428571428571,0.5277090078080364,0.13359526159762836,0.12706627029958772,0.10854451635075368,0.14282048329732056,0.13153743321344807,0.1266690257655454,0.12442713120854443,0.15649715053121627,0.205568987194912,0.18847955372859726,0.18235974848899328,0.1882932681542442,0.18347264933430307,0.18561354054519663,0.18083426508289568,0.1722225334638815,0.6204957008850029,0.12439024390243902,2.1389903185290837e-07,0.1481481481481481,0.2857142857142856,0.8633469356088117,0.8765402097591739,0.9673276746042321,0.21987429743948234,0.7030473057399138,0.0,0.2359550561797757,0.0,0.2359550561797754,0.24705882352941197,0.16981132075471705,0.4917257683215132,1.1681324580760862e-12,0.6369463519484972,0.02871600752808112,0.6732403480983069,0.049394129702188976,0.04163597723029262
1,1,19,1,0.1220038167127592,0.0057806637399196465,0.16666666666666666,0.9017234289184506,2.2131081762071497e-07,1.4392617285585493e-08,1.2003947454128262e-08,0.00017243579417312006,0.0,1.0,0.11284046692607005,0.10714285714285714,0.30337078651685395,0.1266146094505759,0.13408096089844634,0.11115818997586924,0.1528266117682091,0.1434844820408247,0.15293061130778351,0.14117749750522524,0.1787203893042093,0.2098893323227502,0.20676504141915164,0.19710456598603854,0.20974840775886838,0.21018046155392456,0.23014600923954187,0.21818214261074953,0.21539769312780555,0.6642534852976545,0.12195121951219512,3.8083559255940847e-07,0.16239316239316237,0.26190476190476186,0.8730998125357914,0.9287830790441305,0.9783093527489308,0.17298147075061415,0.6787291225593484,0.0,0.29213483146067454,0.0,0.29213483146067426,0.24705882352941197,0.179245283018868,0.4777562862669245,1.2320566690309888e-12,0.5362435738421835,0.021593360672675154,0.5722216194117286,0.031401092921310526,0.06795331404249848
1,2,0,1,0.14751311927855093,0.01266525907777058,0.16666666666666666,0.9157644955044943,2.9285210122534187e-07,2.7974324316732087e-09,1.2198008568569849e-08,0.001002706466979121,0.0,1.0,0.11284046692607005,0.15624999999999983,0.16653290529695036,0.09594838082992396,0.0919231361246412,0.06866497069846822,0.11217642527425231,0.10636344609868315,0.09467695600389481,0.08425470177543593,0.1312908054253581,0.15814180665541155,0.14081682579797528,0.1301606503230044,0.1440035963605416,0.15036215198858505,0.14254973904972235,0.1290693766453146,0.1335286900676732,0.7015976729043838,0.13170731707317082,2.5062685581281e-07,0.15384615384615385,0.4404761904761907,0.8506677164484646,0.893974659203451,0.9774199741627463,0.17701925732472118,0.6130836081737979,0.0,0.24719101123595544,0.0,0.24719101123595516,0.24117647058823546,0.13207547169811323,0.5413373860182371,2.220083413467595e-12,0.5345441753002194,0.01902714887531665,0.5673265456156223,0.023917617936757198,0.09456447017153304
1,2,1,1,0.12663632244898723,0.006261783303508505,0.0,0.9414790818278022,2.928778960747385e-07,1.0509780476695332e-08,1.0954828119675762e-08,0.00022189689807317493,0.0,1.0,0.15564202334630337,0.18303571428571425,0.23595505617977525,0.07605075792022165,0.0860211933396191,0.0666667826463524,0.10522922831981463,0.07849328997726762,0.08638132445810531,0.08787060696397209,0.1297195977777983,0.09124997648247235,0.08163945999809641,0.07253201215641503,0.0826920459217535,0.08486064789479031,0.08479329741398578,0.07991243860183606,0.08003720765903222,0.6220856491910904,0.13658536585365852,3.615292506323562e-07,0.150997150997151,0.4642857142857144,0.7620863450637305,0.8526931152103572,0.9514837772081703,0.17707859966091183,0.7458252910528065,0.0,0.22471910112359594,0.0,0.22471910112359555,0.16470588235294117,0.1226415094339619,0.4007815892314373,3.7778310057695545e-12,0.49032849033185505,0.024486301228347225,0.526248099882244,0.04395924792401141,0.04637576760729957
1,2,2,1,0.11897363418610864,0.0056034480837736204,0.0,0.9159573034244015,2.9277910628120307e-07,1.4198283784310917e-08,9.943934358429641e-09,0.00014147568081370393,0.0,1.0,0.14007782101167315,0.11607142857142856,0.3774802773129334,0.17728209927388872,0.1958650544220637,0.18497346346186883,0.1972640949294726,0.15904435998262273,0.20305050292019733,0.19507949784648937,0.20703755400162338,0.19744021234025688,0.19978970514863426,0.19777040101948018,0.18495724425613336,0.16457103948317553,0.20308233806446774,0.18951472661583046,0.16323032619020372,0.7493303874726158,0.12926829268292686,3.615292506323562e-07,0.16239316239316237,0.4523809523809521,0.8903187735199847,0.8308121698917539,0.947906145181058,0.26362162508973824,0.698504116557082,0.0,0.2584269662921348,0.0,0.25842696629213485,0.16470588235294145,0.10377358490566035,0.4296061566319603,4.075947602480898e-12,0.6658014713640282,0.024877640811509425,0.699400780641713,0.0460854532335924,0.05322447770216808
1,2,3,1,0.12339157325542055,0.006699745748498872,0.33333333333333337,0.924646210868288,2.92822215113972e-07,5.234428002236749e-09,1.066265357149051e-08,0.0004568182687379687,0.0,1.0,0.19066147859922178,0.1205357142857141,0.5500936329588018,0.21869906750287327,0.2405958472118631,0.22336793350399675,0.2596859389482966,0.19489027094042094,0.23911663162413277,0.23849780941499776,0.26835860617250207,0.2495419445775896,0.257443362715684,0.24921803348254257,0.26160554125577096,0.21073340942121532,0.25300787131595714,0.2479735286087148,0.2424716135883127,0.6503561923207628,0.13902439024390256,3.0915119744772763e-07,0.15954415954415962,0.4761904761904763,0.8243038819755908,0.7479409744872036,0.9231256191769726,0.3194767606523599,0.7527128873360804,0.0,0.5280898876404497,0.0,0.5280898876404494,0.06470588235294142,0.3584905660377359,0.03577589747802529,4.028814543712306e-12,0.8410051957696273,0.0446528369905368,0.8807544265888917,0.03114964288881839,0.035700614165235754
1,2,4,1,0.13510808354940046,0.008679893330280639,0.16666666666666666,0.9197262061505663,2.9158414928978817e-07,1.2845302581635635e-08,9.338397180188184e-09,0.0001479842213415479,0.0,1.0,0.19455252918287924,0.2901785714285714,0.1413639926835641,0.06532325030000241,0.0843953880029058,0.08263258615271707,0.15754489100433244,0.07615632411379764,0.088332355445357,0.10473332991876705,0.17426676321762113,0.09909928674166713,0.10002450352403125,0.10877407811823891,0.1553748648771739,0.09855441026595857,0.10657558374145493,0.11740466877536182,0.14654030673663376,0.7184309490605041,0.12682926829268296,2.784064832232776e-07,0.16239316239316237,0.14285714285714324,0.809543341176818,0.8628725208436059,0.945399370440998,0.19198180286431715,0.7291889231159858,0.0,0.31460674157303414,0.0,0.31460674157303375,0.14117647058823554,0.18867924528301894,0.27377333912288343,1.7593577640046098e-12,0.4997220970016937,0.025120870503995092,0.5282798658006735,0.0357664792028992,0.03299423881891745
1,2,5,1,0.14696807187420546,0.011464110222628924,0.16666666666666666,0.9312707220071508,2.944723276751966e-07,3.5570460151469424e-08,9.515299387523819e-09,3.917532482151305e-05,0.0,1.0,0.18287937743190663,0.20982142857142838,0.25214805023132875,0.17809320349530489,0.1999507110733637,0.19220863557082601,0.1945498472164675,0.18340746112524603,0.21451248557135594,0.21751423356842992,0.21789229145193523,0.21200674938738018,0.21896726241977615,0.22048095351248043,0.19812180724297623,0.20844755740381105,0.23973099019836253,0.23874335969312577,0.20231241791229249,0.7444254911648231,0.1341463414634147,4.686392714898475e-07,0.15954415954415962,0.4523809523809521,0.8257059290869648,0.877756119230888,0.954139993702726,0.16964313573340933,0.7155438758397421,0.0,0.40449438202247223,0.0,0.40449438202247207,0.376470588235294,0.37735849056603776,0.4408894576867702,1.5837871200916052e-12,0.5487199401711184,0.03341602031560488,0.5809515156283499,0.04516483104442612,0.0611283571785763
1,2,6,1,0.12599896827756596,0.0076371069587782645,0.0,0.9247511864310846,2.907652051910965e-07,9.264227682290243e-09,8.969599110520013e-09,0.00020527289188715844,0.0,1.0,0.22568093385214005,0.2321428571428571,0.312913652454979,0.13439772454974563,0.1674804877709395,0.1514398768731744,0.18688155171829424,0.12608896742444736,0.16203990796035317,0.1689871398557503,0.19466843676277557,0.14273321630827185,0.15741841261362488,0.150163547484227,0.1600438596219187,0.1219505910920079,0.14920767518532774,0.14973324311218417,0.13661055758468077,0.7115753848945974,0.1341463414634147,3.8083559255940847e-07,0.15384615384615385,0.6666666666666665,0.7257067851777936,0.7956734845142321,0.901930568023448,0.26284479013796797,0.7408016730462782,0.0,0.3258426966292134,0.0,0.32584269662921345,0.05882352941176494,0.0566037735849057,0.259661311333044,2.3885840985653104e-12,0.6569141624075792,0.023775632239485485,0.698968704505597,0.02227857435977035,0.059649584088487737
